player,match_id,sum_xA,assists,season,date,league,games,time,goals,xG,assists_total,xA,shots,key_passes,position,player_team,npg,npxG,xGChain,xGBuildup,opponent_team,opponent_team_strength,xA_per90,assists_per90
adam marusic,9671,0.0339903011918067,0.0,2018,2018-10-29,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Inter,top,0.06,0.04
adam marusic,9703,0.0,0.0,2018,2018-11-25,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,AC Milan,top,0.06,0.04
adam marusic,9708,0.0,0.0,2018,2018-12-02,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Chievo,weak,0.06,0.04
adam marusic,9728,0.0667977035045623,0.0,2018,2018-12-17,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Atalanta,top,0.06,0.04
adam marusic,9737,0.0,0.0,2018,2018-12-22,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Cagliari,weak,0.06,0.04
adam marusic,9748,0.2059729993343353,0.0,2018,2018-12-26,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Bologna,mid,0.06,0.04
adam marusic,9761,0.1377339959144592,0.0,2018,2018-12-29,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Torino,weak,0.06,0.04
adam marusic,9791,0.0,0.0,2018,2019-02-04,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Frosinone,weak,0.06,0.04
adam marusic,9810,0.0,0.0,2018,2019-02-17,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Genoa,weak,0.06,0.04
adam marusic,9834,0.0,0.0,2018,2019-03-02,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Roma,mid,0.06,0.04
adam marusic,9839,0.0609696991741657,0.0,2018,2019-03-10,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Fiorentina,mid,0.06,0.04
adam marusic,9851,0.121628999710083,0.0,2018,2019-03-17,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Parma Calcio 1913,weak,0.06,0.04
adam marusic,9875,0.0583663992583751,0.0,2018,2019-04-03,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,SPAL 2013,weak,0.06,0.04
adam marusic,9881,0.0,0.0,2018,2019-04-07,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Sassuolo,mid,0.06,0.04
adam marusic,9902,0.0362328998744487,0.0,2018,2019-04-20,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Chievo,weak,0.06,0.04
adam marusic,9923,0.0,0.0,2018,2019-05-05,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Atalanta,top,0.06,0.04
adam marusic,9932,0.0982841029763221,1.0,2018,2019-05-11,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Cagliari,weak,0.06,0.04
adam marusic,13123,0.0407912991940975,0.0,2019,2019-09-22,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Parma Calcio 1913,weak,0.06,0.1
adam marusic,13141,0.0,0.0,2019,2019-09-29,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Genoa,weak,0.06,0.1
adam marusic,13150,0.0,0.0,2019,2019-10-06,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Bologna,mid,0.06,0.1
adam marusic,13162,0.0,0.0,2019,2019-10-19,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Atalanta,top,0.06,0.1
adam marusic,13182,0.0491359010338783,0.0,2019,2019-10-30,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Torino,weak,0.06,0.1
adam marusic,13252,0.0188031997531652,0.0,2019,2020-02-05,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Verona,weak,0.06,0.1
adam marusic,13314,0.1397120058536529,0.0,2019,2020-02-09,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Parma Calcio 1913,weak,0.06,0.1
adam marusic,13323,0.0,0.0,2019,2020-02-16,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Inter,top,0.06,0.1
adam marusic,13333,0.0,0.0,2019,2020-02-23,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Genoa,weak,0.06,0.1
adam marusic,13362,0.0,0.0,2019,2020-06-27,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Fiorentina,mid,0.06,0.1
adam marusic,13431,0.0,0.0,2019,2020-07-23,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Cagliari,weak,0.06,0.1
adam marusic,13446,0.0,0.0,2019,2020-07-26,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Verona,weak,0.06,0.1
adam marusic,13458,0.0,0.0,2019,2020-07-29,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Brescia,weak,0.06,0.1
adam marusic,13462,0.4083169996738434,1.0,2019,2020-08-01,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Napoli,top,0.06,0.1
adam marusic,14124,0.3972170054912567,1.0,2020,2020-09-26,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Cagliari,weak,0.05,0.09
adam marusic,14135,0.0,0.0,2020,2020-09-30,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Atalanta,top,0.05,0.09
adam marusic,15452,0.0,0.0,2020,2020-10-04,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Inter,top,0.05,0.09
adam marusic,15472,0.0,0.0,2020,2020-10-24,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Bologna,mid,0.05,0.09
adam marusic,15491,0.0720907971262931,0.0,2020,2020-11-08,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Juventus,top,0.05,0.09
adam marusic,15496,0.0,0.0,2020,2020-11-21,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Crotone,weak,0.05,0.09
adam marusic,15511,0.0574274994432926,0.0,2020,2020-11-29,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Udinese,weak,0.05,0.09
adam marusic,15523,0.0,0.0,2020,2020-12-05,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Spezia,weak,0.05,0.09
adam marusic,15531,0.0258217006921768,0.0,2020,2020-12-12,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Verona,weak,0.05,0.09
adam marusic,15536,0.0518070012331008,0.0,2020,2020-12-15,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Benevento,weak,0.05,0.09
adam marusic,15551,0.0451132990419864,1.0,2020,2020-12-20,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Napoli,top,0.05,0.09
adam marusic,15559,0.0077477600425481,0.0,2020,2020-12-23,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,AC Milan,top,0.05,0.09
adam marusic,15570,0.0511223003268241,0.0,2020,2021-01-03,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Genoa,weak,0.05,0.09
adam marusic,15580,0.027946300804615,0.0,2020,2021-01-06,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Fiorentina,mid,0.05,0.09
adam marusic,15591,0.0986756011843681,0.0,2020,2021-01-10,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Parma Calcio 1913,weak,0.05,0.09
adam marusic,15601,0.0,0.0,2020,2021-01-15,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Roma,mid,0.05,0.09
adam marusic,15610,0.4109460115432739,1.0,2020,2021-01-24,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Sassuolo,mid,0.05,0.09
adam marusic,15618,0.0548022985458374,0.0,2020,2021-01-31,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Atalanta,top,0.05,0.09
adam marusic,15627,0.0107979997992515,0.0,2020,2021-02-07,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Cagliari,weak,0.05,0.09
adam marusic,15641,0.0151506001129746,0.0,2020,2021-02-14,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Inter,top,0.05,0.09
adam marusic,15651,0.0,0.0,2020,2021-02-20,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Sampdoria,weak,0.05,0.09
adam marusic,15662,0.15727199614048,0.0,2020,2021-02-27,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Bologna,mid,0.05,0.09
adam marusic,15681,0.0,0.0,2020,2021-03-06,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Juventus,top,0.05,0.09
adam marusic,15686,0.0853955000638961,0.0,2020,2021-03-12,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Crotone,weak,0.05,0.09
adam marusic,15700,0.0,0.0,2020,2021-03-21,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Udinese,weak,0.05,0.09
adam marusic,15713,0.0,0.0,2020,2021-04-03,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Spezia,weak,0.05,0.09
adam marusic,15721,0.0,0.0,2020,2021-04-11,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Verona,weak,0.05,0.09
adam marusic,15726,0.0,0.0,2020,2021-04-18,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Benevento,weak,0.05,0.09
adam marusic,15741,0.0,0.0,2020,2021-04-22,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Napoli,top,0.05,0.09
adam marusic,15749,0.0,0.0,2020,2021-04-26,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,AC Milan,top,0.05,0.09
adam marusic,15760,0.0,0.0,2020,2021-05-02,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Genoa,weak,0.05,0.09
adam marusic,15770,0.017221100628376,0.0,2020,2021-05-08,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Fiorentina,mid,0.05,0.09
adam marusic,15791,0.0,0.0,2020,2021-05-15,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Roma,mid,0.05,0.09
adam marusic,15671,0.0648600980639457,0.0,2020,2021-05-18,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Torino,weak,0.05,0.09
adam marusic,15800,0.1037330031394958,0.0,2020,2021-05-23,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Sassuolo,mid,0.05,0.09
adam marusic,16768,0.0,0.0,2021,2021-08-28,Serie A,33,2730.0,1,0.2303932001814246,1,0.5671647004783154,8,8,D S,Lazio,1,0.2303932001814246,7.77238810248673,7.1120892353355885,Spezia,weak,0.02,0.03
adam marusic,16780,0.0,0.0,2021,2021-09-12,Serie A,33,2730.0,1,0.2303932001814246,1,0.5671647004783154,8,8,D S,Lazio,1,0.2303932001814246,7.77238810248673,7.1120892353355885,AC Milan,top,0.02,0.03
adam marusic,16791,0.0,0.0,2021,2021-09-19,Serie A,33,2730.0,1,0.2303932001814246,1,0.5671647004783154,8,8,D S,Lazio,1,0.2303932001814246,7.77238810248673,7.1120892353355885,Cagliari,weak,0.02,0.03
adam marusic,16805,0.0,0.0,2021,2021-09-23,Serie A,33,2730.0,1,0.2303932001814246,1,0.5671647004783154,8,8,D S,Lazio,1,0.2303932001814246,7.77238810248673,7.1120892353355885,Torino,weak,0.02,0.03
adam marusic,16810,0.0,0.0,2021,2021-09-26,Serie A,33,2730.0,1,0.2303932001814246,1,0.5671647004783154,8,8,D S,Lazio,1,0.2303932001814246,7.77238810248673,7.1120892353355885,Roma,mid,0.02,0.03
adam marusic,16817,0.0,0.0,2021,2021-10-03,Serie A,33,2730.0,1,0.2303932001814246,1,0.5671647004783154,8,8,D S,Lazio,1,0.2303932001814246,7.77238810248673,7.1120892353355885,Bologna,mid,0.02,0.03
adam marusic,16830,0.0,0.0,2021,2021-10-16,Serie A,33,2730.0,1,0.2303932001814246,1,0.5671647004783154,8,8,D S,Lazio,1,0.2303932001814246,7.77238810248673,7.1120892353355885,Inter,top,0.02,0.03
adam marusic,16839,0.0,0.0,2021,2021-10-24,Serie A,33,2730.0,1,0.2303932001814246,1,0.5671647004783154,8,8,D S,Lazio,1,0.2303932001814246,7.77238810248673,7.1120892353355885,Verona,weak,0.02,0.03
