player,match_id,sum_xG,n_shots,goals,season,date,player_team,opponent_team,is_home,games,time,goals_total,xG,assists,xA,shots,key_passes,position,npg,npxG,xGChain,xGBuildup,shots_per90,xG_per90,goals_per90,finishing_efficiency_hist,xG_last5,shots_last5,goals_last5,xG_cummean,team_xG_90min,opponent_xGA_90min
aaron martin,22308,0.0,0,0.0,2023,2023-08-19 18:45:00,Genoa,Fiorentina,1,,,,,,,,,,,,,,,,,,,,,,1.02,1.45
aaron martin,22331,0.0,0,0.0,2023,2023-09-03 16:30:00,Genoa,Torino,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.02,1.02
aaron martin,22337,0.0,0,0.0,2023,2023-09-16 18:45:00,Genoa,Napoli,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.02,1.1
aaron martin,22357,0.0,0,0.0,2023,2023-09-28 18:45:00,Genoa,Roma,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.02,1.24
aaron martin,22378,0.0,0,0.0,2023,2023-10-07 18:45:00,Genoa,AC Milan,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.02,1.26
aaron martin,22385,0.0,0,0.0,2023,2023-10-22 16:00:00,Genoa,Atalanta,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.02,1.17
aaron martin,22407,0.0,0,0.0,2023,2023-11-05 14:00:00,Genoa,Cagliari,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.02,1.65
aaron martin,22439,0.0,0,0.0,2023,2023-12-02 14:00:00,Genoa,Empoli,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.02,1.54
aaron martin,22454,0.0,0,0.0,2023,2023-12-10 14:00:00,Genoa,Monza,0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.02,1.68
aaron martin,22478,0.0,0,0.0,2023,2023-12-29 19:45:00,Genoa,Inter,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.02,0.88
aaron martin,22497,0.0,0,0.0,2023,2024-01-13 14:00:00,Genoa,Torino,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.02,1.02
aaron martin,22542,0.0,0,0.0,2023,2024-02-11 17:00:00,Genoa,Atalanta,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.02,1.17
aaron martin,22546,0.0148345213383436,1,0.0,2023,2024-02-17 14:00:00,Genoa,Napoli,0,22.0,1393.0,0.0,0.1877811048179865,1.0,1.639231901615858,5.0,26.0,D S,0.0,0.1877811048179865,1.5476608704775572,0.8022421393543482,0.32,0.01,0.0,0.9300038112704697,0.0,0.0,0.0,0.0,1.02,1.1
aaron martin,22558,0.0599946603178977,2,0.0,2023,2024-02-24 19:45:00,Genoa,Udinese,1,22.0,1393.0,0.0,0.1877811048179865,1.0,1.639231901615858,5.0,26.0,D S,0.0,0.1877811048179865,1.5476608704775572,0.8022421393543482,0.32,0.01,0.0,0.9300038112704697,0.00296690426766872,0.2,0.0,0.0011411170260264307,1.02,1.4
aaron martin,22589,0.0,0,0.0,2023,2024-03-17 11:30:00,Genoa,Juventus,0,,,,,,,,,,,,,,,,,,0.014965836331248261,0.6,0.0,0.005344941546874379,1.02,0.84
aaron martin,22602,0.0,0,0.0,2023,2024-03-30 14:00:00,Genoa,Frosinone,1,,,,,,,,,,,,,,,,,,0.014965836331248261,0.6,0.0,0.004988612110416087,1.02,1.71
aaron martin,22606,0.0,0,0.0,2023,2024-04-07 16:00:00,Genoa,Verona,0,,,,,,,,,,,,,,,,,,0.014965836331248261,0.6,0.0,0.004676823853515082,1.02,1.54
aaron martin,22627,0.0,0,0.0,2023,2024-04-19 16:30:00,Genoa,Lazio,1,,,,,,,,,,,,,,,,,,0.014965836331248261,0.6,0.0,0.004401716568014195,1.02,1.19
aaron martin,22637,0.0558605045080184,1,0.0,2023,2024-04-29 18:45:00,Genoa,Cagliari,1,22.0,1393.0,0.0,0.1877811048179865,1.0,1.639231901615858,5.0,26.0,D S,0.0,0.1877811048179865,1.5476608704775572,0.8022421393543482,0.32,0.01,0.0,0.9300038112704697,0.01199893206357954,0.4,0.0,0.004157176758680072,1.02,1.65
aaron martin,22650,0.0,0,0.0,2023,2024-05-05 16:00:00,Genoa,AC Milan,0,,,,,,,,,,,,,,,,,,0.011172100901603681,0.2,0.0,0.006878404534961036,1.02,1.26
aaron martin,22672,0.0570914186537265,1,0.0,2023,2024-05-19 18:45:00,Genoa,Roma,0,22.0,1393.0,0.0,0.1877811048179865,1.0,1.639231901615858,5.0,26.0,D S,0.0,0.1877811048179865,1.5476608704775572,0.8022421393543482,0.32,0.01,0.0,0.0,0.011172100901603681,0.2,0.0,0.006534484308212985,1.02,1.24
aaron martin,22683,0.0,0,0.0,2023,2024-05-24 18:45:00,Genoa,Bologna,1,,,,,,,,,,,,,,,,,,0.02259038463234898,0.4,0.0,0.008941957372285057,1.02,1.04
aaron martin,27362,0.0,0,0.0,2024,2024-08-17 16:30:00,Genoa,Inter,1,,,,,,,,,,,,,,,,,,0.02259038463234898,0.4,0.0,0.008535504764453918,1.05,1.12
aaron martin,27374,0.0120522733777761,1,0.0,2024,2024-08-24 18:45:00,Genoa,Monza,0,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.02259038463234898,0.4,0.0,0.008164395861651574,1.05,1.72
aaron martin,27389,0.0,0,0.0,2024,2024-09-01 16:30:00,Genoa,Verona,1,,,,,,,,,,,,,,,,,,0.01382873840630052,0.4,0.0,0.008326390758156763,1.05,1.59
aaron martin,27394,0.0348613485693931,1,0.0,2024,2024-09-15 10:30:00,Genoa,Roma,1,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.01382873840630052,0.4,0.0,0.007993335127830492,1.05,1.26
aaron martin,27411,0.0,0,0.0,2024,2024-09-21 13:00:00,Genoa,Venezia,0,,,,,,,,,,,,,,,,,,0.00938272438943384,0.4,0.0,0.009026720260198285,1.05,1.71
aaron martin,27416,0.0,0,0.0,2024,2024-09-28 16:00:00,Genoa,Juventus,1,,,,,,,,,,,,,,,,,,0.00938272438943384,0.4,0.0,0.008692397287598349,1.05,0.93
aaron martin,27422,0.0287863407284021,1,0.0,2024,2024-10-05 16:00:00,Genoa,Atalanta,0,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.00938272438943384,0.4,0.0,0.00838195452732698,1.05,1.11
aaron martin,27434,0.0979987699538469,2,0.0,2024,2024-10-19 13:00:00,Genoa,Bologna,1,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.01272953785955904,0.4,0.0,0.009085554051501982,1.05,1.09
aaron martin,27447,0.013605635613203,1,0.0,2024,2024-10-27 14:00:00,Genoa,Lazio,0,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.03232929185032842,0.8,0.0,0.01204932791491348,1.05,1.14
aaron martin,27456,0.1121647544205188,2,0.0,2024,2024-10-31 17:30:00,Genoa,Fiorentina,1,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.028078149259090402,0.8,0.0,0.012099531389051852,1.05,1.23
aaron martin,27469,0.032626062631607,1,0.0,2024,2024-11-04 17:30:00,Genoa,Parma Calcio 1913,0,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.050511100143194154,1.2,0.0,0.015226569608785195,1.05,1.74
aaron martin,27472,0.0,0,0.0,2024,2024-11-07 20:00:00,Genoa,Como,1,,,,,,,,,,,,,,,,,,0.05703631266951557,1.4,0.0,0.015753826973113127,1.05,1.32
aaron martin,27484,0.0,0,0.0,2024,2024-11-24 11:30:00,Genoa,Cagliari,1,,,,,,,,,,,,,,,,,,0.05127904452383514,1.2,0.0,0.01529047912096274,1.05,1.65
aaron martin,27501,0.0,0,0.0,2024,2024-12-01 11:30:00,Genoa,Udinese,0,,,,,,,,,,,,,,,,,,0.03167929053306576,0.8,0.0,0.014853608288935234,1.05,1.55
aaron martin,27505,0.0,0,0.0,2024,2024-12-07 14:00:00,Genoa,Torino,1,,,,,,,,,,,,,,,,,,0.028958163410425158,0.6,0.0,0.014441008058687033,1.05,1.49
aaron martin,27520,0.1150067821145057,1,0.0,2024,2024-12-15 19:45:00,Genoa,AC Milan,0,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.0065252125263214,0.2,0.0,0.014050710543587383,1.05,1.24
aaron martin,27524,0.0,0,0.0,2024,2024-12-21 17:00:00,Genoa,Napoli,1,,,,,,,,,,,,,,,,,,0.02300135642290114,0.2,0.0,0.016707449269137867,1.05,0.83
aaron martin,27536,0.0,0,0.0,2024,2024-12-28 14:00:00,Genoa,Empoli,0,,,,,,,,,,,,,,,,,,0.02300135642290114,0.2,0.0,0.016279053134031767,1.05,1.39
aaron martin,27547,0.0,0,0.0,2024,2025-01-05 14:00:00,Genoa,Lecce,0,,,,,,,,,,,,,,,,,,0.02300135642290114,0.2,0.0,0.015872076805680972,1.05,1.7
aaron martin,27558,0.0,0,0.0,2024,2025-01-12 11:30:00,Genoa,Parma Calcio 1913,1,,,,,,,,,,,,,,,,,,0.02300135642290114,0.2,0.0,0.01548495298115217,1.05,1.74
aaron martin,27570,0.0,0,0.0,2024,2025-01-17 19:45:00,Genoa,Roma,0,,,,,,,,,,,,,,,,,,0.02300135642290114,0.2,0.0,0.01511626362445807,1.05,1.26
aaron martin,27573,0.0339303910732269,1,0.0,2024,2025-01-27 19:45:00,Genoa,Monza,1,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.0,0.0,0.0,0.014764722609935789,1.05,1.72
aaron martin,27587,0.0394739359617233,1,0.0,2024,2025-02-02 14:00:00,Genoa,Fiorentina,0,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.0067860782146453805,0.2,0.0,0.015200305984101494,1.05,1.23
aaron martin,27599,0.0,0,0.0,2024,2025-02-08 17:00:00,Genoa,Torino,0,,,,,,,,,,,,,,,,,,0.01468086540699004,0.4,0.0,0.0157397199836042,1.05,1.49
aaron martin,27605,0.0652181059122085,1,0.0,2024,2025-02-17 19:45:00,Genoa,Venezia,1,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.01468086540699004,0.4,0.0,0.015397552157873676,1.05,1.71
aaron martin,27614,0.0,0,0.0,2024,2025-02-22 19:45:00,Genoa,Inter,0,,,,,,,,,,,,,,,,,,0.02772448658943174,0.6,0.0,0.0164575639398808,1.05,1.12
aaron martin,27625,0.0,0,0.0,2024,2025-03-02 14:00:00,Genoa,Empoli,1,,,,,,,,,,,,,,,,,,0.02772448658943174,0.6,0.0,0.016114698024466616,1.05,1.39
aaron martin,27646,0.0,0,0.0,2024,2025-03-14 19:45:00,Genoa,Lecce,1,,,,,,,,,,,,,,,,,,0.02093840837478636,0.4,0.0,0.015785826636212197,1.05,1.7
aaron martin,27659,0.0,0,0.0,2024,2025-03-29 17:00:00,Genoa,Juventus,0,,,,,,,,,,,,,,,,,,0.0130436211824417,0.2,0.0,0.015470110103487953,1.05,0.93
aaron martin,27667,0.0,0,0.0,2024,2025-04-04 18:45:00,Genoa,Udinese,1,,,,,,,,,,,,,,,,,,0.0130436211824417,0.2,0.0,0.0151667746112627,1.05,1.55
aaron martin,27677,0.0598279386758804,1,0.0,2024,2025-04-13 13:00:00,Genoa,Verona,0,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.0,0.0,0.0,0.014875105868738416,1.05,1.59
aaron martin,27685,0.0,0,0.0,2024,2025-04-23 16:30:00,Genoa,Lazio,1,,,,,,,,,,,,,,,,,,0.01196558773517608,0.2,0.0,0.015723272525476943,1.05,1.14
aaron martin,27694,0.0497625134885311,1,0.0,2024,2025-04-27 10:30:00,Genoa,Como,0,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.01196558773517608,0.2,0.0,0.015432100812042184,1.05,1.32
aaron martin,27718,0.0,0,0.0,2024,2025-05-11 18:45:00,Genoa,Napoli,0,,,,,,,,,,,,,,,,,,0.021918090432882297,0.4,0.0,0.016056290133432894,1.05,0.83
aaron martin,27724,0.0424637459218502,1,0.0,2024,2025-05-18 13:00:00,Genoa,Atalanta,1,36.0,3100.0,0.0,0.7377785928547382,8.0,5.775845801457763,16.0,65.0,D M S,0.0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0,0.021918090432882297,0.4,0.0,0.01576957066676445,1.05,1.11
aaron martin,27734,0.0,0,0.0,2024,2025-05-24 16:00:00,Genoa,Bologna,0,,,,,,,,,,,,,,,,,,0.030410839617252338,0.6,0.0,0.01623788953088876,1.05,1.09
aaron martin,29844,0.0212870500981807,1,0.0,2025,2025-08-23 16:30:00,Genoa,Lecce,1,5.0,444.0,0.0,0.1061428971588611,0.0,1.1067405454814434,2.0,10.0,D,0.0,0.1061428971588611,1.2061638496816158,0.334572572261095,0.41,0.02,0.0,0.0,0.01844525188207626,0.4,0.0,0.01595792591828723,1.27,1.57
aaron martin,29873,0.0,0,0.0,2025,2025-09-15 18:45:00,Genoa,Como,0,,,,,,,,,,,,,,,,,,0.022702661901712398,0.6,0.0,0.016048250056929492,1.27,1.14
aaron martin,29877,0.0848558470606803,1,0.0,2025,2025-09-20 13:00:00,Genoa,Bologna,0,5.0,444.0,0.0,0.1061428971588611,0.0,1.1067405454814434,2.0,10.0,D,0.0,0.1061428971588611,1.2061638496816158,0.334572572261095,0.41,0.02,0.0,0.0,0.012750159204006179,0.4,0.0,0.015780779222647333,1.27,0.92
aaron martin,29886,0.0,0,0.0,2025,2025-09-29 18:45:00,Genoa,Lazio,1,,,,,,,,,,,,,,,,,,0.02972132861614224,0.6,0.0,0.016913157383926562,1.27,1.48
aaron martin,29909,0.0,0,0.0,2025,2025-10-19 13:00:00,Genoa,Parma Calcio 1913,1,,,,,,,,,,,,,,,,,,0.021228579431772202,0.4,0.0,0.01664036452289549,1.27,1.34
abdou harroui,16793,0.0140727004036307,1,0.0,2021,2021-09-17 18:45:00,Sassuolo,Torino,1,22.0,408.0,0.0,0.5821896074339747,0.0,0.210375658236444,13.0,5.0,M S,0.0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.9300038112704697,,,,,1.56,1.08
abdou harroui,16796,0.0,0,0.0,2021,2021-09-21 18:45:00,Sassuolo,Atalanta,0,,,,,,,,,,,,,,,,,,0.0140727004036307,1.0,0.0,0.0140727004036307,1.56,1.23
abdou harroui,16824,0.0,0,0.0,2021,2021-10-02 18:45:00,Sassuolo,Inter,1,,,,,,,,,,,,,,,,,,0.00703635020181535,0.5,0.0,0.00703635020181535,1.56,1.05
abdou harroui,16828,0.0,0,0.0,2021,2021-10-17 13:00:00,Sassuolo,Genoa,0,,,,,,,,,,,,,,,,,,0.004690900134543567,0.3333333333333333,0.0,0.004690900134543567,1.56,1.58
abdou harroui,16844,0.0,0,0.0,2021,2021-10-23 16:00:00,Sassuolo,Venezia,1,,,,,,,,,,,,,,,,,,0.003518175100907675,0.25,0.0,0.003518175100907675,1.56,2.04
abdou harroui,16848,0.0,0,0.0,2021,2021-10-27 16:30:00,Sassuolo,Juventus,0,,,,,,,,,,,,,,,,,,0.00281454008072614,0.2,0.0,0.00281454008072614,1.56,1.06
abdou harroui,16864,0.0,0,0.0,2021,2021-10-31 14:00:00,Sassuolo,Empoli,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0023454500672717834,1.56,1.97
abdou harroui,16889,0.1026030033826827,2,0.0,2021,2021-11-28 14:00:00,Sassuolo,AC Milan,0,22.0,408.0,0.0,0.5821896074339747,0.0,0.210375658236444,13.0,5.0,M S,0.0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.9300038112704697,0.0,0.0,0.0,0.002010385771947243,1.56,0.91
abdou harroui,16922,0.0,0,0.0,2021,2021-12-12 17:00:00,Sassuolo,Lazio,1,,,,,,,,,,,,,,,,,,0.020520600676536542,0.4,0.0,0.014584462973289176,1.56,1.32
abdou harroui,16943,0.0,0,0.0,2021,2021-12-22 15:30:00,Sassuolo,Bologna,1,,,,,,,,,,,,,,,,,,0.020520600676536542,0.4,0.0,0.012963967087368156,1.56,1.53
abdou harroui,16954,0.033518101088702595,2,0.0,2021,2022-01-06 15:30:00,Sassuolo,Genoa,1,22.0,408.0,0.0,0.5821896074339747,0.0,0.210375658236444,13.0,5.0,M S,0.0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.9300038112704697,0.020520600676536542,0.4,0.0,0.01166757037863134,1.56,1.58
abdou harroui,16957,0.1239510029554367,1,0.0,2021,2022-01-09 13:30:00,Sassuolo,Empoli,0,22.0,408.0,0.0,0.5821896074339747,0.0,0.210375658236444,13.0,5.0,M S,0.0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.0,0.027224220894277062,0.8,0.0,0.01365398226136509,1.56,1.97
abdou harroui,16974,0.0160560999065637,1,0.0,2021,2022-01-16 11:30:00,Sassuolo,Verona,1,22.0,408.0,0.0,0.5821896074339747,0.0,0.210375658236444,13.0,5.0,M S,0.0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.0,0.05201442148536441,1.0,0.0,0.022845400652537724,1.56,1.37
abdou harroui,16985,0.0,0,0.0,2021,2022-01-23 14:00:00,Sassuolo,Torino,0,,,,,,,,,,,,,,,,,,0.0347050407901406,0.8,0.0,0.022323146749001262,1.56,1.08
abdou harroui,17009,0.0848259031772613,1,0.0,2021,2022-02-20 17:00:00,Sassuolo,Inter,0,22.0,408.0,0.0,0.5821896074339747,0.0,0.210375658236444,13.0,5.0,M S,0.0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.0,0.0347050407901406,0.8,0.0,0.020728636266929744,1.56,1.05
abdou harroui,17035,0.0,0,0.0,2021,2022-03-06 14:00:00,Sassuolo,Venezia,0,,,,,,,,,,,,,,,,,,0.051670221425592855,1.0,0.0,0.02500178739428518,1.56,2.04
abdou harroui,17054,0.100282996892929,1,0.0,2021,2022-03-18 17:45:00,Sassuolo,Spezia,1,22.0,408.0,0.0,0.5821896074339747,0.0,0.210375658236444,13.0,5.0,M S,0.0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.0,0.04496660120785234,0.6,0.0,0.023439175682142356,1.56,1.83
abdou harroui,17060,0.0286650005728006,1,0.0,2021,2022-04-02 16:00:00,Sassuolo,Lazio,0,22.0,408.0,0.0,0.5821896074339747,0.0,0.210375658236444,13.0,5.0,M S,0.0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.0,0.0402329999953508,0.6,0.0,0.027959400459247455,1.56,1.32
abdou harroui,17077,0.0,0,0.0,2021,2022-04-16 10:30:00,Sassuolo,Cagliari,0,,,,,,,,,,,,,,,,,,0.04275478012859818,0.6,0.0,0.02799860046555596,1.56,1.8
abdou harroui,17112,0.0,0,0.0,2021,2022-05-07 16:00:00,Sassuolo,Udinese,1,,,,,,,,,,,,,,,,,,0.04275478012859818,0.6,0.0,0.026524989914737226,1.56,1.42
abdou harroui,17116,0.0,0,0.0,2021,2022-05-15 10:30:00,Sassuolo,Bologna,0,,,,,,,,,,,,,,,,,,0.02578959949314592,0.4,0.0,0.025198740419000366,1.56,1.53
abdou harroui,17132,0.0,0,0.0,2021,2022-05-22 16:00:00,Sassuolo,AC Milan,1,,,,,,,,,,,,,,,,,,0.02578959949314592,0.4,0.0,0.023998800399047965,1.56,0.91
abdou harroui,18591,0.0,0,0.0,2022,2022-08-15 18:45:00,Sassuolo,Juventus,0,,,,,,,,,,,,,,,,,,0.00573300011456012,0.2,0.0,0.022907945835454878,1.36,1.08
abdou harroui,18595,0.0,0,0.0,2022,2022-08-20 18:45:00,Sassuolo,Lecce,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0219119481904351,1.36,1.14
abdou harroui,18641,0.0,0,0.0,2022,2022-09-11 13:00:00,Sassuolo,Udinese,1,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.020998950349166972,1.36,1.35
abdou harroui,18650,0.0104870004579424,1,0.0,2022,2022-09-17 18:45:00,Sassuolo,Torino,0,23.0,609.0,2.0,1.7168548423796892,0.0,0.4761662185192108,14.0,6.0,M S,2.0,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,0.0,0.0,0.0,0.0,0.02015899233520029,1.36,1.05
abdou harroui,18661,0.4292193129658698,2,1.0,2022,2022-10-02 13:00:00,Sassuolo,Salernitana,1,23.0,609.0,2.0,1.7168548423796892,0.0,0.4761662185192108,14.0,6.0,M S,2.0,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,0.0,0.00209740009158848,0.2,0.0,0.01978699264761345,1.36,1.91
abdou harroui,18669,0.0154977003112435,1,0.0,2022,2022-10-08 13:00:00,Sassuolo,Inter,1,23.0,609.0,2.0,1.7168548423796892,0.0,0.4761662185192108,14.0,6.0,M S,2.0,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,1.0596687590835325,0.08794126268476243,0.6,0.2,0.03495115265940072,1.36,0.95
abdou harroui,18672,0.0,0,0.0,2022,2022-10-15 18:45:00,Sassuolo,Atalanta,0,,,,,,,,,,,,,,,,,,0.09104080274701112,0.8,0.2,0.03425638650410939,1.36,1.18
abdou harroui,18690,0.0,0,0.0,2022,2022-10-24 18:45:00,Sassuolo,Verona,1,,,,,,,,,,,,,,,,,,0.09104080274701112,0.8,0.2,0.03307513179707114,1.36,1.39
abdou harroui,18704,0.0773181989789009,1,0.0,2022,2022-11-05 14:00:00,Sassuolo,Empoli,0,23.0,609.0,2.0,1.7168548423796892,0.0,0.4761662185192108,14.0,6.0,M S,2.0,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,1.04254759536808,0.09104080274701112,0.8,0.2,0.031972627403835434,1.36,1.68
abdou harroui,18719,0.0924316998571157,3,0.0,2022,2022-11-09 17:30:00,Sassuolo,Roma,1,23.0,609.0,2.0,1.7168548423796892,0.0,0.4761662185192108,14.0,6.0,M S,2.0,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,0.9647787999974826,0.10440704245120283,0.8,0.2,0.03343538777722464,1.36,0.87
abdou harroui,18723,0.0253417994827032,1,0.0,2022,2022-11-12 19:45:00,Sassuolo,Bologna,0,23.0,609.0,2.0,1.7168548423796892,0.0,0.4761662185192108,14.0,6.0,M S,2.0,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,0.8857876707050542,0.03704951982945202,1.0,0.0,0.03527902252972124,1.36,1.46
abdou harroui,18759,0.0,0,0.0,2022,2023-01-15 11:30:00,Sassuolo,Lazio,1,,,,,,,,,,,,,,,,,,0.039018339663743955,1.0,0.0,0.03497789455859948,1.36,1.12
abdou harroui,18768,0.0,0,0.0,2022,2023-01-22 14:00:00,Sassuolo,Monza,0,,,,,,,,,,,,,,,,,,0.039018339663743955,1.0,0.0,0.03394913295393479,1.36,1.45
abdou harroui,18779,0.0,0,0.0,2022,2023-01-29 11:30:00,Sassuolo,AC Milan,0,,,,,,,,,,,,,,,,,,0.039018339663743955,1.0,0.0,0.03297915772667951,1.36,1.06
abdou harroui,18809,0.0,0,0.0,2022,2023-02-17 19:45:00,Sassuolo,Napoli,1,,,,,,,,,,,,,,,,,,0.02355469986796378,0.8,0.0,0.03206307001204953,1.36,0.84
abdou harroui,18840,0.0,0,0.0,2022,2023-03-12 17:00:00,Sassuolo,Roma,0,,,,,,,,,,,,,,,,,,0.00506835989654064,0.2,0.0,0.031196500552264403,1.36,0.87
abdou harroui,18849,0.0324313007295131,1,0.0,2022,2023-03-17 17:30:00,Sassuolo,Spezia,1,23.0,609.0,2.0,1.7168548423796892,0.0,0.4761662185192108,14.0,6.0,M S,2.0,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,0.8663405318701872,0.0,0.0,0.0,0.030375540011415337,1.36,1.68
abdou harroui,18861,0.0,0,0.0,2022,2023-04-03 18:45:00,Sassuolo,Torino,1,,,,,,,,,,,,,,,,,,0.00648626014590262,0.2,0.0,0.03042825182469989,1.36,1.05
abdou harroui,18864,0.6195150017738342,1,1.0,2022,2023-04-08 16:30:00,Sassuolo,Verona,0,23.0,609.0,2.0,1.7168548423796892,0.0,0.4761662185192108,14.0,6.0,M S,2.0,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,0.8426645645273271,0.00648626014590262,0.2,0.0,0.029667545529082396,1.36,1.39
abdou harroui,18879,0.3848436120897531,2,0.0,2022,2023-04-16 16:00:00,Sassuolo,Juventus,1,23.0,609.0,2.0,1.7168548423796892,0.0,0.4761662185192108,14.0,6.0,M S,2.0,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,1.107280644159504,0.13038926050066946,0.4,0.2,0.04405406885212512,1.36,1.08
abdou harroui,18906,0.0,0,0.0,2022,2023-05-03 19:00:00,Sassuolo,Lazio,0,,,,,,,,,,,,,,,,,,0.20735798291862007,0.8,0.2,0.05216810559587817,1.36,1.12
abdou harroui,18950,0.0,0,0.0,2022,2023-05-26 18:45:00,Sassuolo,Sampdoria,0,,,,,,,,,,,,,,,,,,0.20735798291862007,0.8,0.2,0.05095489383783449,1.36,1.84
abdou harroui,18959,0.0,0,0.0,2022,2023-06-02 18:30:00,Sassuolo,Fiorentina,1,,,,,,,,,,,,,,,,,,0.20087172277271742,0.6,0.2,0.0497968280687928,1.36,1.29
abdou harroui,22306,0.7612988352775574,1,1.0,2023,2023-08-19 16:30:00,Frosinone,Napoli,1,18.0,1041.0,3.0,3.397505425848067,3.0,1.7014152370393276,33.0,16.0,F M S,2.0,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,0.9127958499314337,0.20087172277271742,0.6,0.2,0.04869023188948629,1.32,1.1
