player,match_id,sum_xG,goals,npgoals_perMatch,shots_perMatch,npxG_perMatch,xGChain_perMatch,xGBuildUp_perMatch,key_passes_perMatch,season,date,minutes_played,league,games,time,goals_total,xG,assists,xA,shots,key_passes,position,player_team,npg,npxG,xGChain,xGBuildup,opponent_team,opponent_team_strength,shots_per90,xG_per90,goals_per90,is_goals,finishing_efficiency,finishing_efficiency_hist,shots_hist,finishing_eff_weighted,finishing_form,xg_per_shot,goals_per_shot,shot_quality_raw,shot_quality_roll,shot_quality_shrunk,shot_quality_index,xG_last5,shots_last5,goals_last5,goals_last5_sum,xG_cummean,minutes_played_last5,sum_xG_ewm_7,shots_perMatch_ewm_7,minutes_played_ewm_7,goals_ewm_7,finishing_form_ewm_7,npgoals_perMatch_ewm_7,xGChain_perMatch_ewm_7,team_xG_90min,opponent_xGA_90min
andrea colpani,18768,0.0,0.0,0,0,0.0,0.0,0.0,1,2022,2023-01-22,44,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Sassuolo,mid,2.35,0.2,0.39,0,0.0,1.1195366359457326,12.0,0.22865450094367162,0.4726922954117309,0.0,0.0,0.0,0.1099962771568279,0.05605866158112103,1.0,0.10951979830861089,1.0,0.0,0.0,0.07549113006545943,67.4,0.08675376661657938,0.8004328608512878,30.88391673564911,0.06988495588302612,0.6159141454101654,0.06988495588302612,0.1846276963961841,1.18,1.37
andrea colpani,18786,0.0,0.0,0,0,0.0,0.0,0.0,0,2022,2023-02-06,10,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Sampdoria,weak,2.35,0.2,0.39,0,0.0,0.9289152916428494,12.0,0.18972193996145081,0.45833998531243014,0.0,0.0,0.0,0.0370280167863905,0.015268733978715403,0.7099325705395437,0.1010107785463333,0.6,0.0,0.0,0.0700989064893552,39.4,0.06506532496243453,0.6003246456384659,34.16293755173683,0.05241371691226959,0.5801086829105568,0.05241371691226959,0.13847077229713806,1.18,1.84
andrea colpani,18813,0.1647769957780838,0.0,0,2,0.1647769957780838,0.1647769957780838,0.0,0,2022,2023-02-26,1,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Salernitana,weak,2.35,0.2,0.39,0,0.0,0.7733060778178384,12.0,0.15794026709164072,0.7386410804942687,0.08238845669481355,0.0,-0.08238845669481355,0.0370280167863905,0.015268733978715403,0.7099325705395437,0.09053199887275695,0.4,0.0,0.0,0.06542564605673151,58.0,0.048798993721825897,0.4502434842288494,28.122203163802624,0.039310287684202194,0.5496665085110252,0.039310287684202194,0.10385307922285354,1.18,1.91
andrea colpani,18825,0.0,0.0,0,0,0.0,0.0,0.0,0,2022,2023-03-04,17,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Empoli,weak,2.35,0.2,0.39,0,0.0,0.6455111512842185,14.0,0.13608555933459482,0.4329400683291293,0.0,0.0,0.0,0.03305221740122866,0.014089174441703267,0.6970807130184267,0.03295539915561676,0.4,0.0,0.0,0.07163510541431603,64.4,0.07779349423589038,0.8376826131716371,21.341652372851968,0.029482715763151646,0.596910151506836,0.029482715763151646,0.11908405836166111,1.18,1.68
andrea colpani,18835,0.0167765002697706,0.0,0,1,0.0167765002697706,0.2202360033988952,0.2034599930047989,0,2022,2023-03-12,15,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Verona,weak,2.35,0.2,0.39,0,0.0,0.5400389641630815,14.0,0.11385009283635109,0.5590855391296019,0.01677648349328711,0.0,-0.01677648349328711,0.03305221740122866,0.014089174441703267,0.6970807130184267,0.03295539915561676,0.4,0.0,0.0,0.06742127568406214,75.0,0.058345120676917786,0.6282619598787278,20.256239279638976,0.022112036822363734,0.5559176307124093,0.022112036822363734,0.08931304377124583,1.18,1.39
andrea colpani,18846,0.0771171003580093,0.0,0,1,0.0771171003580093,0.119937002658844,0.0318295992910862,1,2022,2023-03-18,12,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Cremonese,weak,2.35,0.2,0.39,0,0.0,0.4526346841792885,15.0,0.09693851481278344,0.6415594367636259,0.07711702324098606,0.0,-0.07711702324098606,0.040836834666291864,0.01833532931355592,0.7433445731402119,0.036310699209570876,0.6,0.0,0.0,0.06460767704993484,68.2,0.04795296557513099,0.7211964699090458,18.942179459729232,0.0165840276167728,0.5567096078167074,0.0165840276167728,0.12204378367815817,1.18,1.83
andrea colpani,18858,0.0100787999108433,0.0,0,1,0.0100787999108433,0.0406698994338512,0.0,2,2022,2023-04-02,30,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Lazio,mid,2.35,0.2,0.39,0,0.0,0.37995817427509615,16.0,0.08265998576341316,0.5213289057760465,0.010078789832053469,0.0,-0.010078789832053469,0.03664953747545378,0.013991530182863289,0.6960168327622888,0.05173411928117274,0.8,0.0,0.0,0.06526606775035981,55.6,0.055243999270850566,0.7908973524317844,17.206634594796924,0.0124380207125796,0.5779220650534371,0.0124380207125796,0.12151708842332963,1.18,1.12
andrea colpani,18871,0.3985419869422912,1.0,1,2,0.3985419869422912,0.4605990052223205,0.0620567984879016,0,2022,2023-04-08,68,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Udinese,weak,2.35,0.2,0.39,1,2.509082962230461,0.3193579029565995,17.0,0.07056975882759682,0.7191800504486094,0.19927089383569868,0.499999750000125,0.3007288561644263,-0.04052975183512924,-0.024598114472428222,0.27556445258265444,0.053749879263341405,1.0,0.0,0.0,0.06250670435838399,74.8,0.04395269943084875,0.8431730143238383,20.404975946097693,0.0093285155344347,0.5637737752340894,0.0093285155344347,0.10130529117596002,1.18,1.35
andrea colpani,18875,0.0,0.0,0,0,0.0,0.0595657005906105,0.0222201999276876,2,2022,2023-04-15,60,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Inter,top,2.35,0.2,0.39,0,0.0,0.6666407402626573,19.0,0.15195172414297148,0.44103419649414094,0.0,0.0,0.0,-0.01369630225730833,-0.011181389683517767,0.42174599745311186,0.10050287749618288,1.0,0.2,1.0,0.07850838448142719,52.6,0.13260002130870935,1.1323797607428787,32.30373195957327,0.256996386650826,0.6026253440377194,0.256996386650826,0.19112871968755013,1.18,0.95
andrea colpani,18890,0.1163924112915992,0.0,0,2,0.1163924112915992,0.1560557931661605,0.0396633855998516,1,2022,2023-04-23,70,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Fiorentina,mid,2.35,0.2,0.39,0,0.0,0.5614136895963902,19.0,0.12796664370981456,0.6976116734250775,0.05819617654771132,0.0,-0.05819617654771132,-0.009330148426138688,-0.00898084773329054,0.44572193993516585,0.10050287749618288,1.0,0.2,1.0,0.07493982155045321,59.6,0.09945001598153201,0.849284820557159,39.22779896967995,0.19274728998811952,0.5622275571518248,0.19274728998811952,0.1582379649133152,1.18,1.29
andrea colpani,18900,0.0,0.0,0,0,0.0,0.1678014993667602,0.1409434527158737,1,2022,2023-04-28,63,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Spezia,weak,2.35,0.2,0.39,0,0.0,0.47314948945909474,21.0,0.11121482664541368,0.41778952073821,0.0,0.0,0.0,0.004680993862964566,-0.002343990859504787,0.5180336259955388,0.12042605970054861,1.2,0.2,1.0,0.07674210806093783,51.0,0.10368561480904881,1.1369636154178693,46.920849227259964,0.14456046749108964,0.5960735862201381,0.14456046749108964,0.15769242197652653,1.18,1.68
andrea colpani,18908,0.0,0.0,0,0,0.0,0.0,0.0,1,2022,2023-05-03,47,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Roma,mid,2.35,0.2,0.39,0,0.0,0.3990119509918044,21.0,0.09378863540512872,0.4056403461157764,0.0,0.0,0.0,0.004680993862964566,-0.002343990859504787,0.5180336259955388,0.10500263962894674,1.0,0.2,1.0,0.07354452022506543,67.4,0.07776421110678661,0.852722711563402,50.94063692044497,0.10842035061831723,0.5515025698496561,0.10842035061831723,0.16021969132408492,1.18,0.87
andrea colpani,18948,0.0,0.0,0,0,0.0,0.0,0.0,0,2022,2023-05-28,12,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Lecce,weak,2.35,0.2,0.39,0,0.0,0.3366682457674361,21.0,0.07913461057063648,0.3943213384846259,0.0,0.0,0.0,0.004680993862964566,-0.002343990859504787,0.5180336259955388,0.10298687964677808,0.8,0.2,1.0,0.0706027394160628,40.4,0.058323158330089955,0.6395420336725515,49.95547769033373,0.08131526296373792,0.5150370139161862,0.08131526296373792,0.12016476849306369,1.18,1.14
andrea colpani,18952,0.2943750321865082,1.0,1,3,0.2943750321865082,0.5837334990501404,0.5392008423805237,1,2022,2023-06-04,70,Serie A,27,920.0,4,2.059443517588079,1,2.3543422631919384,24.0,17,M S,Monza,4,2.059443517588079,4.2922855615615845,2.150717295706272,Atalanta,top,2.35,0.2,0.39,1,3.396911835403534,0.28419134065532703,21.0,0.06679979877235473,0.7017146141319965,0.09812497802051005,0.33333322222225925,0.23520824420174918,0.004680993862964566,-0.002343990859504787,0.5180336259955388,0.02327848225831984,0.4,0.0,0.0,0.06788724943852192,68.2,0.04374236874756747,0.4796565252544136,40.466608267750296,0.06098644722280344,0.48485809505829613,0.06098644722280344,0.09012357636979777,1.18,1.18
andrea colpani,22307,0.0410357788205146,0.0,0,1,0.0410357788205146,0.1737572252750396,0.1041182056069374,1,2023,2023-08-19,64,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Inter,top,2.13,0.17,0.26,0,0.0,0.7683944547545349,24.0,0.1890337060876738,0.6409847057696606,0.04103573778477682,0.0,-0.04103573778477682,0.024281680879776998,0.00930524543000236,0.6449575499899162,0.08215348869562147,1.0,0.2,1.0,0.07627568583659548,52.8,0.10640053460730264,1.1097423939408102,47.84995620081272,0.2957398354171026,0.5390722248267212,0.2957398354171026,0.21352605703988342,1.2,0.88
andrea colpani,22316,0.4662474393844604,2.0,2,5,0.4662474393844604,1.3555043935775757,0.8766496777534485,3,2023,2023-08-26,90,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Empoli,weak,2.13,0.17,0.26,1,4.289475793974123,0.6490699540081718,25.0,0.16209866177538265,0.7869823429866853,0.09324946922699823,0.399999920000016,0.30675045077301777,0.027727740788946725,0.010397160837197238,0.65685448337738,0.06708216220140456,0.8,0.2,1.0,0.07501711772887831,77.0,0.09005934566060564,1.0823067954556076,51.88746715060954,0.22180487656282694,0.564550345062456,0.22180487656282694,0.20358384909867247,1.2,1.54
andrea colpani,22329,0.0355559140443801,0.0,0,1,0.0355559140443801,0.184658333659172,0.0475890226662159,1,2023,2023-09-02,76,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Atalanta,top,2.13,0.17,0.26,0,0.0,1.2135756226175165,30.0,0.3263807528867317,0.6758038251540599,0.03555587848850161,0.0,-0.03555587848850161,0.05329027835336487,0.02946075702140638,0.8645613555715255,0.16033165007829664,1.8,0.6,3.0,0.08850781847562253,81.6,0.18410636909156933,2.0617300965917056,61.41560036295715,0.6663536574221203,0.6201583445435134,0.6663536574221203,0.4915639852183983,1.2,1.17
andrea colpani,22340,0.2477631717920303,1.0,1,4,0.2477631717920303,1.3055237531661987,1.0577605962753296,4,2023,2023-09-17,90,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Lecce,weak,2.13,0.17,0.26,1,4.035949464453541,1.0256198788307993,31.0,0.2798832380901315,0.8007120278425237,0.06194077746281321,0.24999993750001562,0.1880591600372024,0.051725328770430325,0.02849771112421589,0.854068516279717,0.16744283288717265,2.0,0.6,3.0,0.08674275499458112,86.0,0.14696875532977202,1.796297572443779,65.06170027221786,0.4997652430665902,0.63406971469615,0.4997652430665902,0.41483757232859175,1.2,1.72
andrea colpani,22348,0.095561109483242,0.0,0,2,0.095561109483242,1.14446759223938,0.9934263825416564,1,2023,2023-09-23,85,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Lazio,mid,2.13,0.17,0.26,0,0.0,1.491372235844764,35.0,0.4310818865421889,0.7753280756090553,0.04778053085135557,0.0,-0.04778053085135557,0.0738233440436127,0.0453785781286679,1.0,0.21699546724557872,2.8,0.8,4.0,0.09193696198804721,76.8,0.1721673594453366,2.3472231793328344,71.2962752041634,0.6248239322999427,0.6757302929827435,0.6248239322999427,0.6375091175379934,1.2,1.19
andrea colpani,22363,0.0122342547401785,0.0,0,1,0.0122342547401785,0.7366694808006287,0.6703851819038391,2,2023,2023-09-28,81,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Bologna,mid,2.13,0.17,0.26,0,0.0,1.260831025583456,37.0,0.374894672128846,0.6397394552827358,0.012234242505935996,0.0,-0.012234242505935996,0.0706815322920042,0.0442321958247604,1.0,0.17723268270492548,2.6,0.6,3.0,0.09205021659727206,66.6,0.15301579695481296,2.260417384499626,74.72220640312254,0.46861794922495703,0.7006297386393214,0.46861794922495703,0.7642487362133401,1.2,1.04
andrea colpani,22374,0.0,0.0,0,0,0.0,0.9545791745185852,0.1436106264591217,3,2023,2023-10-02,72,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Sassuolo,mid,2.13,0.17,0.26,0,0.0,1.0660711938727894,38.0,0.3214575471703472,0.5003751716210607,0.0,0.0,0.0,0.044601274069474006,0.026233084007680485,0.8293943356835479,0.17147237788885827,2.6,0.6,3.0,0.08963155108645104,60.0,0.11782041140115435,1.9453130383747195,76.29165480234191,0.3514634619187178,0.685407167800175,0.3514634619187178,0.7573539223601622,1.2,1.76
andrea colpani,22381,0.0858816280961036,1.0,1,2,0.0858816280961036,0.4758407175540924,0.3180460333824157,1,2023,2023-10-08,66,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Salernitana,weak,2.13,0.17,0.26,1,11.642578236858037,0.9014983714999869,38.0,0.27183311672431165,0.7293815255914939,0.042940792577655505,0.499999750000125,0.4570589574224695,0.044601274069474006,0.026233084007680485,0.8293943356835479,0.07822289001196618,1.6,0.2,1.0,0.08699532899567307,55.6,0.08836530855086576,1.4589847787810397,75.21874110175644,0.26359759643903835,0.6391491687553963,0.26359759643903835,0.8066602353997679,1.2,2.08
andrea colpani,22394,0.0606597177684307,0.0,0,2,0.0606597177684307,0.0624476410448551,0.0164248347282409,1,2023,2023-10-22,67,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Roma,mid,2.13,0.17,0.26,0,0.0,2.558759794875468,40.0,0.7932808330760709,0.7787924263226795,0.030329843719293488,0.0,-0.030329843719293488,0.0875392019003224,0.054364829827891495,1.0,0.08828803282231087,1.8,0.4,2.0,0.08696350896997108,74.4,0.08774438843717522,1.5942385840857798,72.91405582631732,0.44769819732927874,0.6617072579644208,0.44769819732927874,0.723955355938349,1.2,1.24
andrea colpani,22399,0.0882969573140144,1.0,1,1,0.0882969573140144,0.2409189045429229,0.0318684726953506,2,2023,2023-10-29,81,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Udinese,weak,2.13,0.17,0.26,1,11.324136063753825,2.1641398245272145,42.0,0.6895950746440704,0.8024042913247549,0.08829686901714538,0.9999990000010001,0.9117021309838547,0.08501171492371462,0.054792943300023704,1.0,0.05086734201759095,1.4,0.2,1.0,0.08623284810326164,60.8,0.08097322076998908,1.695678938064335,71.43554186973799,0.3357736479969591,0.6909785500539855,0.3357736479969591,0.5585784272149755,1.2,1.4
andrea colpani,22409,0.4616817533969879,0.0,0,2,0.4616817533969879,0.6442096829414368,0.0392062328755855,2,2023,2023-11-05,69,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Verona,weak,2.13,0.17,0.26,0,0.0,3.5762908463847034,43.0,1.155156762678499,0.9297231712379067,0.23084076127811332,0.0,-0.23084076127811332,0.1609868925057025,0.10797021450088072,1.0,0.04941451158374544,1.2,0.4,2.0,0.08628863483868737,72.4,0.08280415490599541,1.5217592035482512,73.82665640230348,0.5018302359977194,0.7188349853716778,0.5018302359977194,0.47916354654696236,1.2,1.54
andrea colpani,22418,0.4304771721363067,1.0,1,3,0.4304771721363067,0.9185971617698668,0.0418849661946296,3,2023,2023-11-11,82,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Torino,weak,2.13,0.17,0.26,1,2.322949589966798,3.0251276377295127,45.0,1.0037743409506825,0.917701714614132,0.14349234288132126,0.33333322222225925,0.189840879340938,0.14175016239919305,0.09750997430833415,1.0,0.13930401131510733,1.4,0.4,2.0,0.09616740111653739,85.0,0.17752355452874352,1.6413194026611884,72.61999230172762,0.3763726769982895,0.771557031838235,0.3763726769982895,0.520425080645581,1.2,1.02
andrea colpani,22430,0.0949529558420181,0.0,0,2,0.0949529558420181,0.1289001256227493,0.089897908270359,0,2023,2023-11-26,68,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Cagliari,weak,2.13,0.17,0.26,0,0.0,2.9169400313860807,48.0,1.007063451454939,0.8331843290015646,0.04747645418278196,0.0,-0.04747645418278196,0.1379695486607921,0.09484130578710996,1.0,0.22539944574236864,2.0,0.6,3.0,0.10473944652730072,68.6,0.24076195893063435,1.9809895519958913,74.96499422629572,0.5322795077487171,0.8080932025322093,0.5322795077487171,0.6199681009266524,1.2,1.65
andrea colpani,22443,0.0528530292212963,0.0,0,2,0.0528530292212963,0.1606592983007431,0.107806272804737,1,2023,2023-12-01,78,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Juventus,top,2.13,0.17,0.26,0,0.0,2.46761699595832,50.0,0.8743845211678775,0.7734761646285002,0.026426501397397446,0.0,-0.026426501397397446,0.13743282229429168,0.09569016532171486,1.0,0.22721371129155155,2.0,0.4,2.0,0.10449478426016864,54.2,0.2043097081584803,1.9857421639969184,73.22374566972178,0.3992096308115378,0.8143659841495481,0.3992096308115378,0.49720110710067666,1.2,0.84
andrea colpani,22454,0.0672552436590194,0.0,0,1,0.0672552436590194,0.4115753471851349,0.4115753471851349,0,2023,2023-12-10,87,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Genoa,weak,2.13,0.17,0.26,0,0.0,2.0875806651163322,52.0,0.7589346477603608,0.784635524761327,0.067255176403843,0.0,-0.067255176403843,0.10966807628009044,0.07268852834577243,1.0,0.22565237358212467,2.0,0.4,2.0,0.10323522925922055,82.8,0.1664455384241843,1.9893066229976888,74.41780925229133,0.29940722310865336,0.8041435292692861,0.29940722310865336,0.41306565490069325,1.2,1.26
andrea colpani,22459,0.3666193783283233,0.0,0,2,0.3666193783283233,0.7340474724769592,0.4161812365055084,1,2023,2023-12-17,65,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,AC Milan,top,2.13,0.17,0.26,0,0.0,1.7661260113078003,53.0,0.6502656660768014,0.8807912130016923,0.18330959750936288,0.0,-0.18330959750936288,0.10702646812047865,0.07087242273603932,1.0,0.2214440308511257,2.0,0.2,1.0,0.10237856293540623,85.0,0.14164796473289307,1.7419799672482665,77.5633569392185,0.22455541733149004,0.7992665281422964,0.22455541733149004,0.41269307797180366,1.2,1.26
andrea colpani,22471,0.2107438594102859,0.0,0,3,0.2107438594102859,0.2713916897773742,0.0,1,2023,2023-12-22,62,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Fiorentina,mid,2.13,0.17,0.26,0,0.0,1.4942078936081353,55.0,0.5641242474762835,0.849292761582426,0.07024792972078539,0.0,-0.07024792972078539,0.07607907165826487,0.047830555402267515,1.0,0.20243155583739275,2.0,0.2,1.0,0.10852369817710196,62.4,0.19789081813175063,1.8064849754362,74.42251770441388,0.16841656299861751,0.8196476993571453,0.16841656299861751,0.49303167659809255,1.2,1.45
andrea colpani,22484,0.0886085629463195,0.0,0,1,0.0886085629463195,0.152585431933403,0.0639768615365028,0,2023,2023-12-29,33,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Napoli,top,2.13,0.17,0.26,0,0.0,1.2641819993652543,58.0,0.49523188174415406,0.779415051566142,0.08860847433784516,0.0,-0.08860847433784516,0.07420678841914571,0.04747347695821896,1.0,0.1584848932921886,2.0,0.0,0.0,0.11084688365967432,56.4,0.20110407845138445,2.10486373157715,71.31688827831042,0.12631242224896314,0.8270589649134654,0.12631242224896314,0.437621679892913,1.2,1.1
andrea colpani,22487,0.0523491390049457,0.0,0,2,0.0523491390049457,0.2158253937959671,0.1634762585163116,0,2023,2024-01-06,68,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Frosinone,weak,2.13,0.17,0.26,0,0.0,1.0695866934772666,59.0,0.4241090396855389,0.722740189661228,0.02617455641519464,0.0,-0.02617455641519464,0.06784226909981995,0.043162028387062804,1.0,0.15721601471304888,1.8,0.0,0.0,0.1103526987549331,58.0,0.1729801995751182,1.8286477986828624,61.73766620873281,0.09473431668672236,0.8151479865766345,0.09473431668672236,0.3663626179030355,1.2,1.71
andrea colpani,22504,0.0565359406173229,0.0,0,2,0.0565359406173229,0.0915022194385528,0.0295321848243474,1,2023,2024-01-13,90,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Inter,top,2.13,0.17,0.26,0,0.0,0.9049591812590415,61.0,0.3675282642559933,0.7170727034707366,0.028267956174683362,0.0,-0.028267956174683362,0.06566105606522041,0.04313756116372113,1.0,0.15711523666977875,1.8,0.0,0.0,0.10909175180384642,70.0,0.14282243443257508,1.8714858490121469,63.30324965654961,0.07105073751504176,0.7920460373477829,0.07105073751504176,0.3287283118762684,1.2,0.88
andrea colpani,22506,0.0690418183803558,0.0,0,3,0.0690418183803558,0.1006275042891502,0.0741699710488319,3,2023,2024-01-21,77,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Empoli,weak,2.13,0.17,0.26,0,0.0,0.7656804913315547,63.0,0.31837720469913416,0.7223730004150835,0.023013931788808,0.0,-0.023013931788808,0.025217146598791,0.01494938183863397,0.7064530783438496,0.15497137606143946,2.0,0.0,0.0,0.10797354305519699,74.2,0.12125081097876204,1.9036143867591102,69.97743724241221,0.05328805313628132,0.7733027038785214,0.05328805313628132,0.2694217887668395,1.2,1.54
andrea colpani,22519,0.0475028567016124,1.0,1,1,0.0475028567016124,0.1543735563755035,0.0200158581137657,4,2023,2024-01-28,79,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Sassuolo,mid,2.13,0.17,0.26,1,21.0469348597611,0.6478446914585632,66.0,0.2788671937392636,0.681806571091031,0.04750280919880321,0.9999990000010001,0.9524961908021968,0.025826805926331454,0.015681722680431852,0.7144322772400087,0.09545586407184596,2.2,0.0,0.0,0.10716246545780446,42.0,0.10819856282916047,2.177710790069333,71.73307793180916,0.03996603985221099,0.760570278012662,0.03996603985221099,0.22722321764741715,1.2,1.76
andrea colpani,22527,0.0,0.0,0,0,0.0,0.0,0.0,0,2023,2024-02-03,57,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Udinese,weak,2.13,0.17,0.26,0,0.0,3.78704090877659,67.0,1.6487401731386024,0.6049762125227498,0.0,0.0,0.0,0.029226310911193303,0.01808137325798139,0.7405776021307314,0.06280766353011126,1.8,0.2,1.0,0.10594492242196381,64.0,0.09302463629727346,1.8832830925519997,73.54980844885688,0.2799745298891582,0.7408793512822542,0.2799745298891582,0.20901080232943875,1.2,1.4
andrea colpani,22543,0.4897539317607879,0.0,0,3,0.4897539317607879,0.5142412185668945,0.0385133437812328,1,2023,2024-02-11,90,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,Verona,weak,2.13,0.17,0.26,0,0.0,3.204281840326288,67.0,1.3950280241126667,0.941169896867716,0.1632512561698439,0.0,-0.1632512561698439,0.04846304101770275,0.030610066602880886,0.8770836255589988,0.045085950940847365,1.6,0.2,1.0,0.10382602397352453,50.6,0.0697684772229551,1.4124623194139998,69.41235633664266,0.20998089741686865,0.7069035665923781,0.20998089741686865,0.15675810174707905,1.2,1.54
andrea colpani,22548,0.1161469668149948,0.0,0,1,0.1161469668149948,0.4625371694564819,0.211723044514656,2,2023,2024-02-18,90,Serie A,38,2751.0,8,5.195591009221971,4,6.015339965000749,65.0,57,F M S,Monza,8,5.195591009221971,16.83323433622718,8.72997466288507,AC Milan,top,2.13,0.17,0.26,0,0.0,2.7112170430241056,70.0,1.2204977386764455,0.8615217599540215,0.11614685066814413,0.0,-0.11614685066814413,0.019038696391804253,0.010380829672575672,0.6566765476358726,0.1325669094920158,1.8,0.2,1.0,0.11139323785170617,85.2,0.17476484085741328,1.8093467395604999,74.55926725248199,0.1574856730626515,0.7654701491612126,0.1574856730626515,0.24612888095203292,1.2,1.26
