player,match_id,sum_xG,n_shots,goals,season,date,player_team,opponent_team,is_home,games,time,goals_total,xG,assists,xA,shots,key_passes,position,npg,npxG,xGChain,xGBuildup,shots_per90,xG_per90,goals_per90,finishing_efficiency_hist
aaron martin,22546,0.0148345213383436,1,0.0,2023,2024-02-17 14:00:00,Genoa,Napoli,0,22,1393.0,0,0.1877811048179865,1,1.639231901615858,5.0,26,D S,0,0.1877811048179865,1.5476608704775572,0.8022421393543482,0.32,0.01,0.0,0.9300038112704697
aaron martin,22558,0.0599946603178977,2,0.0,2023,2024-02-24 19:45:00,Genoa,Udinese,1,22,1393.0,0,0.1877811048179865,1,1.639231901615858,5.0,26,D S,0,0.1877811048179865,1.5476608704775572,0.8022421393543482,0.32,0.01,0.0,0.9300038112704697
aaron martin,22637,0.0558605045080184,1,0.0,2023,2024-04-29 18:45:00,Genoa,Cagliari,1,22,1393.0,0,0.1877811048179865,1,1.639231901615858,5.0,26,D S,0,0.1877811048179865,1.5476608704775572,0.8022421393543482,0.32,0.01,0.0,0.9300038112704697
aaron martin,22672,0.0570914186537265,1,0.0,2023,2024-05-19 18:45:00,Genoa,Roma,0,22,1393.0,0,0.1877811048179865,1,1.639231901615858,5.0,26,D S,0,0.1877811048179865,1.5476608704775572,0.8022421393543482,0.32,0.01,0.0,0.0
aaron martin,27374,0.0120522733777761,1,0.0,2024,2024-08-24 18:45:00,Genoa,Monza,0,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27394,0.0348613485693931,1,0.0,2024,2024-09-15 10:30:00,Genoa,Roma,1,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27422,0.0287863407284021,1,0.0,2024,2024-10-05 16:00:00,Genoa,Atalanta,0,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27434,0.0979987699538469,2,0.0,2024,2024-10-19 13:00:00,Genoa,Bologna,1,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27447,0.013605635613203,1,0.0,2024,2024-10-27 14:00:00,Genoa,Lazio,0,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27456,0.1121647544205188,2,0.0,2024,2024-10-31 17:30:00,Genoa,Fiorentina,1,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27469,0.032626062631607,1,0.0,2024,2024-11-04 17:30:00,Genoa,Parma Calcio 1913,0,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27520,0.1150067821145057,1,0.0,2024,2024-12-15 19:45:00,Genoa,AC Milan,0,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27573,0.0339303910732269,1,0.0,2024,2025-01-27 19:45:00,Genoa,Monza,1,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27587,0.0394739359617233,1,0.0,2024,2025-02-02 14:00:00,Genoa,Fiorentina,0,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27605,0.0652181059122085,1,0.0,2024,2025-02-17 19:45:00,Genoa,Venezia,1,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27677,0.0598279386758804,1,0.0,2024,2025-04-13 13:00:00,Genoa,Verona,0,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27694,0.0497625134885311,1,0.0,2024,2025-04-27 10:30:00,Genoa,Como,0,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,27724,0.0424637459218502,1,0.0,2024,2025-05-18 13:00:00,Genoa,Atalanta,1,36,3100.0,0,0.7377785928547382,8,5.775845801457763,16.0,65,D M S,0,0.7377785928547382,8.169334080535918,6.565924710128456,0.46,0.02,0.0,0.0
aaron martin,29844,0.0212870500981807,1,0.0,2025,2025-08-23 16:30:00,Genoa,Lecce,1,5,444.0,0,0.1061428971588611,0,1.1067405454814434,2.0,10,D,0,0.1061428971588611,1.2061638496816158,0.334572572261095,0.41,0.02,0.0,0.0
aaron martin,29877,0.0848558470606803,1,0.0,2025,2025-09-20 13:00:00,Genoa,Bologna,0,5,444.0,0,0.1061428971588611,0,1.1067405454814434,2.0,10,D,0,0.1061428971588611,1.2061638496816158,0.334572572261095,0.41,0.02,0.0,0.0
abdou harroui,16793,0.0140727004036307,1,0.0,2021,2021-09-17 18:45:00,Sassuolo,Torino,1,22,408.0,0,0.5821896074339747,0,0.210375658236444,13.0,5,M S,0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.9300038112704697
abdou harroui,16889,0.1026030033826827,2,0.0,2021,2021-11-28 14:00:00,Sassuolo,AC Milan,0,22,408.0,0,0.5821896074339747,0,0.210375658236444,13.0,5,M S,0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.9300038112704697
abdou harroui,16954,0.033518101088702595,2,0.0,2021,2022-01-06 15:30:00,Sassuolo,Genoa,1,22,408.0,0,0.5821896074339747,0,0.210375658236444,13.0,5,M S,0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.9300038112704697
abdou harroui,16957,0.1239510029554367,1,0.0,2021,2022-01-09 13:30:00,Sassuolo,Empoli,0,22,408.0,0,0.5821896074339747,0,0.210375658236444,13.0,5,M S,0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.0
abdou harroui,16974,0.0160560999065637,1,0.0,2021,2022-01-16 11:30:00,Sassuolo,Verona,1,22,408.0,0,0.5821896074339747,0,0.210375658236444,13.0,5,M S,0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.0
abdou harroui,17009,0.0848259031772613,1,0.0,2021,2022-02-20 17:00:00,Sassuolo,Inter,0,22,408.0,0,0.5821896074339747,0,0.210375658236444,13.0,5,M S,0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.0
abdou harroui,17054,0.100282996892929,1,0.0,2021,2022-03-18 17:45:00,Sassuolo,Spezia,1,22,408.0,0,0.5821896074339747,0,0.210375658236444,13.0,5,M S,0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.0
abdou harroui,17060,0.0286650005728006,1,0.0,2021,2022-04-02 16:00:00,Sassuolo,Lazio,0,22,408.0,0,0.5821896074339747,0,0.210375658236444,13.0,5,M S,0,0.5821896074339747,2.018360080197453,1.3915284825488925,2.87,0.13,0.0,0.0
abdou harroui,18650,0.0104870004579424,1,0.0,2022,2022-09-17 18:45:00,Sassuolo,Torino,0,23,609.0,2,1.7168548423796892,0,0.4761662185192108,14.0,6,M S,2,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,0.0
abdou harroui,18661,0.4292193129658698,2,1.0,2022,2022-10-02 13:00:00,Sassuolo,Salernitana,1,23,609.0,2,1.7168548423796892,0,0.4761662185192108,14.0,6,M S,2,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,0.0
abdou harroui,18669,0.0154977003112435,1,0.0,2022,2022-10-08 13:00:00,Sassuolo,Inter,1,23,609.0,2,1.7168548423796892,0,0.4761662185192108,14.0,6,M S,2,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,1.0596687590835325
abdou harroui,18704,0.0773181989789009,1,0.0,2022,2022-11-05 14:00:00,Sassuolo,Empoli,0,23,609.0,2,1.7168548423796892,0,0.4761662185192108,14.0,6,M S,2,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,1.04254759536808
abdou harroui,18719,0.0924316998571157,3,0.0,2022,2022-11-09 17:30:00,Sassuolo,Roma,1,23,609.0,2,1.7168548423796892,0,0.4761662185192108,14.0,6,M S,2,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,0.9647787999974826
abdou harroui,18723,0.0253417994827032,1,0.0,2022,2022-11-12 19:45:00,Sassuolo,Bologna,0,23,609.0,2,1.7168548423796892,0,0.4761662185192108,14.0,6,M S,2,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,0.8857876707050542
abdou harroui,18849,0.0324313007295131,1,0.0,2022,2023-03-17 17:30:00,Sassuolo,Spezia,1,23,609.0,2,1.7168548423796892,0,0.4761662185192108,14.0,6,M S,2,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,0.8663405318701872
abdou harroui,18864,0.6195150017738342,1,1.0,2022,2023-04-08 16:30:00,Sassuolo,Verona,0,23,609.0,2,1.7168548423796892,0,0.4761662185192108,14.0,6,M S,2,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,0.8426645645273271
abdou harroui,18879,0.3848436120897531,2,0.0,2022,2023-04-16 16:00:00,Sassuolo,Juventus,1,23,609.0,2,1.7168548423796892,0,0.4761662185192108,14.0,6,M S,2,1.7168548423796892,3.361668565310538,1.231395784765482,2.07,0.25,0.3,1.107280644159504
abdou harroui,22306,0.7612988352775574,1,1.0,2023,2023-08-19 16:30:00,Frosinone,Napoli,1,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,0.9127958499314337
abdou harroui,22315,0.1063656229525804,2,1.0,2023,2023-08-26 16:30:00,Frosinone,Atalanta,1,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,1.0161330529262174
abdou harroui,22327,1.065465317107737,5,0.0,2023,2023-09-02 16:30:00,Frosinone,Udinese,0,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,1.307730202057719
abdou harroui,22462,0.0586332306265831,1,0.0,2023,2023-12-16 14:00:00,Frosinone,Lecce,0,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,0.9698850191480464
abdou harroui,22466,0.0645540570840239,3,0.0,2023,2023-12-23 11:30:00,Frosinone,Juventus,1,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,0.9595177677277976
abdou harroui,22483,0.0798513665795326,1,0.0,2023,2023-12-29 19:45:00,Frosinone,Lazio,0,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,0.9683561088745606
abdou harroui,22487,0.0767929144203662,2,1.0,2023,2024-01-06 14:00:00,Frosinone,Monza,1,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,0.9576147594181781
abdou harroui,22495,0.0126677453517913,1,0.0,2023,2024-01-15 19:45:00,Frosinone,Atalanta,0,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,1.2106868867873457
abdou harroui,22508,0.0322796255350112,1,0.0,2023,2024-01-21 11:30:00,Frosinone,Cagliari,1,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,1.211681007180518
abdou harroui,22516,0.0630132853984831,3,0.0,2023,2024-01-28 14:00:00,Frosinone,Verona,0,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,1.2273093997875926
abdou harroui,22531,0.0240961052477359,1,0.0,2023,2024-02-03 17:00:00,Frosinone,AC Milan,1,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,1.2386408497589838
abdou harroui,22537,0.0116546330973505,1,0.0,2023,2024-02-11 11:30:00,Frosinone,Fiorentina,0,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,1.240044386653954
abdou harroui,22552,0.1112643219530582,2,0.0,2023,2024-02-18 17:00:00,Frosinone,Roma,1,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,1.239685394515993
abdou harroui,22657,0.01786426641047,1,0.0,2023,2024-05-10 18:45:00,Frosinone,Inter,1,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,1.0766214317397262
abdou harroui,22671,0.8090110644698142,5,0.0,2023,2024-05-19 16:00:00,Frosinone,Monza,0,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,1.0759360884843234
abdou harroui,22678,0.1026929803192614,3,0.0,2023,2024-05-26 18:45:00,Frosinone,Udinese,1,18,1041.0,3,3.397505425848067,3,1.7014152370393276,33.0,16,F M S,2,2.636206590570509,4.9546966245397925,1.350578375160694,2.85,0.29,0.26,0.8990004856636459
abdou harroui,27381,0.1673933863639831,2,0.0,2024,2024-08-26 18:45:00,Verona,Juventus,1,10,452.0,1,2.4512249622493982,2,1.0444414168596268,15.0,4,F M S,1,2.4512249622493982,4.008257923647761,1.457410605624318,2.99,0.49,0.2,0.8969319596253073
abdou harroui,27389,0.1034473255276679,2,0.0,2024,2024-09-01 16:30:00,Verona,Genoa,0,10,452.0,1,2.4512249622493982,2,1.0444414168596268,15.0,4,F M S,1,2.4512249622493982,4.008257923647761,1.457410605624318,2.99,0.49,0.2,0.8692442257580861
abdou harroui,27396,0.0287327375262975,1,0.0,2024,2024-09-16 18:45:00,Verona,Lazio,0,10,452.0,1,2.4512249622493982,2,1.0444414168596268,15.0,4,F M S,1,2.4512249622493982,4.008257923647761,1.457410605624318,2.99,0.49,0.2,0.8560334321429801
abdou harroui,27468,0.4864318668842315,1,1.0,2024,2024-11-03 17:00:00,Verona,Roma,1,10,452.0,1,2.4512249622493982,2,1.0444414168596268,15.0,4,F M S,1,2.4512249622493982,4.008257923647761,1.457410605624318,2.99,0.49,0.2,0.7349460210310176
abdou harroui,27479,0.035396259278059,1,0.0,2024,2024-11-10 14:00:00,Verona,Fiorentina,0,10,452.0,1,2.4512249622493982,2,1.0444414168596268,15.0,4,F M S,1,2.4512249622493982,4.008257923647761,1.457410605624318,2.99,0.49,0.2,0.956132477447981
abdou harroui,27506,0.1314532160758972,2,0.0,2024,2024-12-08 14:00:00,Verona,Empoli,1,10,452.0,1,2.4512249622493982,2,1.0444414168596268,15.0,4,F M S,1,2.4512249622493982,4.008257923647761,1.457410605624318,2.99,0.49,0.2,0.8676493188972808
abdou harroui,27519,1.4983701594173908,6,0.0,2024,2024-12-15 14:00:00,Verona,Parma Calcio 1913,0,10,452.0,1,2.4512249622493982,2,1.0444414168596268,15.0,4,F M S,1,2.4512249622493982,4.008257923647761,1.457410605624318,2.99,0.49,0.2,0.5742661508782896
abdou harroui,29863,0.1037863865494728,1,0.0,2025,2025-08-31 18:45:00,Verona,Lazio,0,2,71.0,0,0.1037863865494728,0,0.0,1.0,0,M S,0,0.1037863865494728,0.1208841279149055,0.017097745090723,1.27,0.13,0.0,0.5107760273152583
adam marusic,7504,0.0363500006496906,1,0.0,2017,2017-08-20 19:45:00,Lazio,SPAL 2013,1,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.9300038112704697
adam marusic,7546,0.0192779004573822,1,0.0,2017,2017-09-20 19:45:00,Lazio,Napoli,1,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.9300038112704697
adam marusic,7552,0.5502412077039478,3,1.0,2017,2017-09-24 14:00:00,Lazio,Verona,0,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.9300038112704697
adam marusic,7563,0.45165071450173844,4,0.0,2017,2017-10-01 14:00:00,Lazio,Sassuolo,1,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,1.6504942742825441
adam marusic,7590,0.0374905001372098,2,0.0,2017,2017-10-25 19:45:00,Lazio,Bologna,0,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.9455998100057885
adam marusic,7599,1.0577638223767278,2,1.0,2017,2017-10-29 11:30:00,Lazio,Benevento,0,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.9132250594668434
adam marusic,7624,0.0147730000317096,1,0.0,2017,2017-11-18 17:00:00,Lazio,Roma,0,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.9290295099381525
adam marusic,7653,0.089514400810003,4,0.0,2017,2017-12-11 20:00:00,Lazio,Torino,1,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.9226977031823309
adam marusic,7659,0.0168609991669654,1,0.0,2017,2017-12-17 19:45:00,Lazio,Atalanta,0,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.8861039442689069
adam marusic,7673,0.354221012443304,2,0.0,2017,2017-12-23 11:30:00,Lazio,Crotone,1,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.8795335656121056
adam marusic,7685,0.0360685996711254,1,0.0,2017,2017-12-30 17:00:00,Lazio,Inter,0,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.7609905417056031
adam marusic,7700,0.0435232995077966,2,0.0,2017,2018-01-21 14:00:00,Lazio,Chievo,1,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.7506881488963585
adam marusic,7716,0.0684230029582977,1,1.0,2017,2018-01-28 14:00:00,Lazio,AC Milan,0,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.7386218650987496
adam marusic,7722,0.013116099871695,1,0.0,2017,2018-02-05 19:45:00,Lazio,Genoa,1,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,1.0806260653038935
adam marusic,7744,0.0782158989459275,3,0.0,2017,2018-02-19 19:45:00,Lazio,Verona,1,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,1.0755446191157636
adam marusic,7807,0.1115449965000152,1,0.0,2017,2018-04-08 16:00:00,Lazio,Udinese,0,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,1.046207330269058
adam marusic,7814,0.0198894999921321,1,0.0,2017,2018-04-15 18:45:00,Lazio,Roma,1,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,1.0070339793661538
adam marusic,7825,0.034314701333641895,2,0.0,2017,2018-04-18 18:45:00,Lazio,Fiorentina,0,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,1.0003551408383495
adam marusic,7837,0.0246712006628513,1,0.0,2017,2018-04-22 13:00:00,Lazio,Sampdoria,1,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.9890382722101598
adam marusic,7849,0.0226640999317169,1,0.0,2017,2018-05-06 14:00:00,Lazio,Atalanta,1,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.9810587453315235
adam marusic,7875,0.0656651016324758,2,0.0,2017,2018-05-20 14:00:00,Lazio,Inter,1,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39.0,36,D S,3,3.434332263655961,12.8241282440722,7.420293778181076,1.39,0.12,0.11,0.9738410208575288
adam marusic,9587,0.0246818996965885,1,0.0,2018,2018-08-25 19:00:00,Lazio,Juventus,0,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.9646612249382566
adam marusic,9608,0.2902770042419433,1,0.0,2018,2018-09-16 16:00:00,Lazio,Empoli,0,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.962987863870184
adam marusic,9637,0.0478687994182109,1,0.0,2018,2018-09-29 13:00:00,Lazio,Roma,0,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.70044201460234
adam marusic,9651,0.0648320019245147,1,0.0,2018,2018-10-07 13:00:00,Lazio,Fiorentina,1,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.8158077636730526
adam marusic,9671,0.0346156992018222,1,0.0,2018,2018-10-29 18:30:00,Lazio,Inter,1,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.8068096538431083
adam marusic,9703,0.1141590029001236,1,0.0,2018,2018-11-25 17:00:00,Lazio,AC Milan,1,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.6869305132508461
adam marusic,9737,0.0538588017225265,1,0.0,2018,2018-12-22 11:30:00,Lazio,Cagliari,1,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.6430300312504915
adam marusic,9748,0.037510298192501,1,0.0,2018,2018-12-26 14:00:00,Lazio,Bologna,0,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.6581191374027301
adam marusic,9761,0.0139352995902299,1,0.0,2018,2018-12-29 14:00:00,Lazio,Torino,1,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.6492954083306116
adam marusic,9791,0.0546860992908477,1,0.0,2018,2019-02-04 18:00:00,Lazio,Frosinone,0,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.8334407722554219
adam marusic,9834,0.0390686988830566,1,0.0,2018,2019-03-02 19:30:00,Lazio,Roma,1,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.8207062159236116
adam marusic,9839,0.0275215990841388,1,0.0,2018,2019-03-10 19:30:00,Lazio,Fiorentina,0,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.8237176604932852
adam marusic,9851,0.0755660999566315,2,1.0,2018,2019-03-17 14:00:00,Lazio,Parma Calcio 1913,1,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.0
adam marusic,9875,0.0716333985328674,1,0.0,2018,2019-04-03 20:00:00,Lazio,SPAL 2013,0,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.8093517007793373
adam marusic,9932,0.0329517014324665,1,0.0,2018,2019-05-11 17:00:00,Lazio,Cagliari,0,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16.0,22,D M S,1,0.9831664022058249,6.279065979644656,4.590110417455435,0.68,0.04,0.04,0.8136866635959191
adam marusic,13123,0.5302069932222366,2,1.0,2019,2019-09-22 18:45:00,Lazio,Parma Calcio 1913,1,15,939.0,2,1.80463607609272,1,0.6567594055086374,11.0,7,D S,2,1.80463607609272,3.789938567206264,1.9758535958826544,1.05,0.17,0.19,0.8692772163091956
adam marusic,13141,0.0845353007316589,1,0.0,2019,2019-09-29 13:00:00,Lazio,Genoa,1,15,939.0,2,1.80463607609272,1,0.6567594055086374,11.0,7,D S,2,1.80463607609272,3.789938567206264,1.9758535958826544,1.05,0.17,0.19,1.2043125220951656
adam marusic,13182,0.0615279003977775,1,0.0,2019,2019-10-30 20:00:00,Lazio,Torino,1,15,939.0,2,1.80463607609272,1,0.6567594055086374,11.0,7,D S,2,1.80463607609272,3.789938567206264,1.9758535958826544,1.05,0.17,0.19,1.1689623429351221
adam marusic,13314,0.094098400324583,2,0.0,2019,2020-02-09 17:00:00,Lazio,Parma Calcio 1913,0,15,939.0,2,1.80463607609272,1,0.6567594055086374,11.0,7,D S,2,1.80463607609272,3.789938567206264,1.9758535958826544,1.05,0.17,0.19,1.1443115301275633
