player,match_id,sum_xA,assists,season,date,league,games,time,goals,xG,assists_total,xA,shots,key_passes,position,player_team,npg,npxG,xGChain,xGBuildup,opponent_team,opponent_team_strength,xA_per90,assists_per90,xA_last5,assist_last5,key_passes_per90,team_xG_90min,opponent_xGA_90min
abdousalam konate,31562,0.0,0.0,2026,2026-08-22,Serie A,2,93.0,0,0.0114925447851419,0,0.0,1,0,M S,Parma Calcio 1913,0,0.0114925447851419,0.0241969749331474,0.0241969749331474,Cagliari,weak,0.0,0.0,,,0.0,0.62,2.5
abdousalam konate,31574,0.0,0.0,2026,2026-08-29,Serie A,2,93.0,0,0.0114925447851419,0,0.0,1,0,M S,Parma Calcio 1913,0,0.0114925447851419,0.0241969749331474,0.0241969749331474,Juventus,top,0.0,0.0,0.0,0.0,0.0,0.62,0.28
adam bakoune,31560,0.0,0.0,2026,2026-08-22,Serie A,1,71.0,0,0.0,0,0.0,0,0,D,Monza,0,0.0,0.0691863894462585,0.0691863894462585,Inter,top,0.0,0.0,,,0.0,1.56,0.77
adam marusic,7504,0.0608584992587566,0.0,2017,2017-08-20,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,SPAL 2013,weak,0.11,0.18,,,1.28,1.75,1.58
adam marusic,7516,0.0,0.0,2017,2017-08-27,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Chievo,weak,0.11,0.18,0.0608584992587566,0.0,1.28,1.75,1.45
adam marusic,7532,0.3659929931163788,0.0,2017,2017-09-17,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Genoa,weak,0.11,0.18,0.0304292496293783,0.0,1.28,1.75,1.13
adam marusic,7546,0.0087616499513387,0.0,2017,2017-09-20,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Napoli,top,0.11,0.18,0.14228383079171178,0.0,1.28,1.75,0.66
adam marusic,7552,0.4533700048923492,1.0,2017,2017-09-24,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Verona,weak,0.11,0.18,0.10890328558161852,0.0,1.28,1.75,1.91
adam marusic,7563,0.1123329997062683,0.0,2017,2017-10-01,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Sassuolo,mid,0.11,0.18,0.17779662944376465,0.2,1.28,1.75,1.33
adam marusic,7575,0.0431658998131752,0.0,2017,2017-10-14,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Juventus,top,0.11,0.18,0.18809152953326697,0.2,1.28,1.75,0.75
adam marusic,7582,0.7943570017814636,1.0,2017,2017-10-22,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Cagliari,weak,0.11,0.18,0.196724709495902,0.2,1.28,1.75,1.52
adam marusic,7590,0.0,0.0,2017,2017-10-25,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Bologna,mid,0.11,0.18,0.282397511228919,0.4,1.28,1.75,1.28
adam marusic,7599,0.0,0.0,2017,2017-10-29,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Benevento,weak,0.11,0.18,0.2806451812386513,0.4,1.28,1.75,2.03
adam marusic,7624,0.167480006814003,0.0,2017,2017-11-18,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Roma,mid,0.11,0.18,0.18997118026018142,0.2,1.28,1.75,1.01
adam marusic,7635,0.0,0.0,2017,2017-11-26,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Fiorentina,mid,0.11,0.18,0.20100058168172835,0.2,1.28,1.75,1.11
adam marusic,7653,0.0,0.0,2017,2017-12-11,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Torino,weak,0.11,0.18,0.19236740171909333,0.2,1.28,1.75,1.29
adam marusic,7659,0.0,0.0,2017,2017-12-17,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Atalanta,top,0.11,0.18,0.0334960013628006,0.0,1.28,1.75,0.96
adam marusic,7673,0.0425501987338066,0.0,2017,2017-12-23,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Crotone,weak,0.11,0.18,0.0334960013628006,0.0,1.28,1.75,1.56
adam marusic,7685,0.0684697031974792,0.0,2017,2017-12-30,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Inter,top,0.11,0.18,0.04200604110956192,0.0,1.28,1.75,0.98
adam marusic,7700,0.1434749960899353,1.0,2017,2018-01-21,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Chievo,weak,0.11,0.18,0.02220398038625716,0.0,1.28,1.75,1.45
adam marusic,7716,0.0457297004759311,0.0,2017,2018-01-28,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,AC Milan,top,0.11,0.18,0.05089897960424422,0.2,1.28,1.75,0.97
adam marusic,7722,0.1027249991893768,0.0,2017,2018-02-05,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Genoa,weak,0.11,0.18,0.060044919699430446,0.2,1.28,1.75,1.13
adam marusic,7736,0.0763114988803863,0.0,2017,2018-02-10,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Napoli,top,0.11,0.18,0.08058991953730579,0.2,1.28,1.75,0.66
adam marusic,7744,0.0615280009806156,0.0,2017,2018-02-19,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Verona,weak,0.11,0.18,0.08734217956662174,0.2,1.28,1.75,1.91
adam marusic,7754,0.050076600164175,0.0,2017,2018-02-25,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Sassuolo,mid,0.11,0.18,0.08595383912324903,0.2,1.28,1.75,1.33
adam marusic,7780,0.067314401268959,0.0,2017,2018-03-18,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Bologna,mid,0.11,0.18,0.06727415993809696,0.0,1.28,1.75,1.28
adam marusic,7789,0.0235986001789569,0.0,2017,2018-03-31,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Benevento,weak,0.11,0.18,0.07159110009670253,0.0,1.28,1.75,2.03
adam marusic,7807,0.0,0.0,2017,2018-04-08,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Udinese,weak,0.11,0.18,0.05576582029461856,0.0,1.28,1.75,1.33
adam marusic,7814,0.0,0.0,2017,2018-04-15,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Roma,mid,0.11,0.18,0.0405035205185413,0.0,1.28,1.75,1.01
adam marusic,7825,0.3517700135707855,2.0,2017,2018-04-18,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Fiorentina,mid,0.11,0.18,0.02819792032241818,0.0,1.28,1.75,1.11
adam marusic,7837,0.0602369010448455,0.0,2017,2018-04-22,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Sampdoria,weak,0.11,0.18,0.08853660300374029,0.4,1.28,1.75,1.64
adam marusic,7843,0.0,0.0,2017,2018-04-29,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Torino,weak,0.11,0.18,0.08712110295891759,0.4,1.28,1.75,1.29
adam marusic,7849,0.0441562011837959,0.0,2017,2018-05-06,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Atalanta,top,0.11,0.18,0.08240138292312622,0.4,1.28,1.75,0.96
adam marusic,7875,0.0,0.0,2017,2018-05-20,Serie A,32,2534.0,3,3.434332263655961,5,3.1956538688391447,39,36,D S,Lazio,3,3.434332263655961,12.8241282440722,7.420293778181076,Inter,top,0.11,0.18,0.0912326231598854,0.4,1.28,1.75,0.98
adam marusic,9578,0.0209548994898796,0.0,2018,2018-08-18,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Napoli,top,0.06,0.04,0.0912326231598854,0.4,0.93,1.61,0.96
adam marusic,9587,0.0,0.0,2018,2018-08-25,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Juventus,top,0.06,0.04,0.025069600343704212,0.0,0.93,1.61,0.92
adam marusic,9601,0.0283774007111787,0.0,2018,2018-09-02,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Frosinone,weak,0.06,0.04,0.013022220134735113,0.0,0.93,1.61,1.7
adam marusic,9608,0.0854324996471405,0.0,2018,2018-09-16,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Empoli,weak,0.06,0.04,0.018697700276970854,0.0,0.93,1.61,1.67
adam marusic,9621,0.3208340108394623,0.0,2018,2018-09-23,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Genoa,weak,0.06,0.04,0.026952959969639773,0.0,0.93,1.61,1.48
adam marusic,9637,0.0,0.0,2018,2018-09-29,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Roma,mid,0.06,0.04,0.09111976213753223,0.0,0.93,1.61,1.39
adam marusic,9651,0.0639410018920898,0.0,2018,2018-10-07,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Fiorentina,mid,0.06,0.04,0.08692878223955632,0.0,0.93,1.61,1.16
adam marusic,9662,0.0,0.0,2018,2018-10-21,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Parma Calcio 1913,weak,0.06,0.04,0.09971698261797426,0.0,0.93,1.61,1.71
adam marusic,9671,0.0339903011918067,0.0,2018,2018-10-29,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Inter,top,0.06,0.04,0.09404150247573853,0.0,0.93,1.61,1.01
adam marusic,9703,0.0,0.0,2018,2018-11-25,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,AC Milan,top,0.06,0.04,0.08375306278467178,0.0,0.93,1.61,1.1
adam marusic,9708,0.0,0.0,2018,2018-12-02,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Chievo,weak,0.06,0.04,0.01958626061677931,0.0,0.93,1.61,1.65
adam marusic,9728,0.0667977035045623,0.0,2018,2018-12-17,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Atalanta,top,0.06,0.04,0.01958626061677931,0.0,0.93,1.61,1.1
adam marusic,9737,0.0,0.0,2018,2018-12-22,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Cagliari,weak,0.06,0.04,0.02015760093927381,0.0,0.93,1.61,1.68
adam marusic,9748,0.2059729993343353,0.0,2018,2018-12-26,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Bologna,mid,0.06,0.04,0.02015760093927381,0.0,0.93,1.61,1.34
adam marusic,9761,0.1377339959144592,0.0,2018,2018-12-29,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Torino,weak,0.06,0.04,0.05455414056777953,0.0,0.93,1.61,1.29
adam marusic,9791,0.0,0.0,2018,2019-02-04,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Frosinone,weak,0.06,0.04,0.08210093975067137,0.0,0.93,1.61,1.7
adam marusic,9810,0.0,0.0,2018,2019-02-17,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Genoa,weak,0.06,0.04,0.08210093975067137,0.0,0.93,1.61,1.48
adam marusic,9834,0.0,0.0,2018,2019-03-02,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Roma,mid,0.06,0.04,0.06874139904975891,0.0,0.93,1.61,1.39
adam marusic,9839,0.0609696991741657,0.0,2018,2019-03-10,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Fiorentina,mid,0.06,0.04,0.06874139904975891,0.0,0.93,1.61,1.16
adam marusic,9851,0.121628999710083,0.0,2018,2019-03-17,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Parma Calcio 1913,weak,0.06,0.04,0.03974073901772499,0.0,0.93,1.61,1.71
adam marusic,9875,0.0583663992583751,0.0,2018,2019-04-03,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,SPAL 2013,weak,0.06,0.04,0.03651973977684975,0.0,0.93,1.61,1.42
adam marusic,9881,0.0,0.0,2018,2019-04-07,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Sassuolo,mid,0.06,0.04,0.04819301962852477,0.0,0.93,1.61,1.61
adam marusic,9902,0.0362328998744487,0.0,2018,2019-04-20,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Chievo,weak,0.06,0.04,0.04819301962852477,0.0,0.93,1.61,1.65
adam marusic,9923,0.0,0.0,2018,2019-05-05,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Atalanta,top,0.06,0.04,0.05543959960341451,0.0,0.93,1.61,1.1
adam marusic,9932,0.0982841029763221,1.0,2018,2019-05-11,Serie A,26,2120.0,1,0.9831664022058249,1,1.3395169135183096,16,22,D M S,Lazio,1,0.9831664022058249,6.279065979644656,4.590110417455435,Cagliari,weak,0.06,0.04,0.04324565976858137,0.0,0.93,1.61,1.68
adam marusic,13123,0.0407912991940975,0.0,2019,2019-09-22,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Parma Calcio 1913,weak,0.06,0.1,0.03857668042182919,0.2,0.67,1.78,1.69
adam marusic,13141,0.0,0.0,2019,2019-09-29,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Genoa,weak,0.06,0.1,0.03506166040897367,0.2,0.67,1.78,1.57
adam marusic,13150,0.0,0.0,2019,2019-10-06,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Bologna,mid,0.06,0.1,0.03506166040897367,0.2,0.67,1.78,1.44
adam marusic,13162,0.0,0.0,2019,2019-10-19,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Atalanta,top,0.06,0.1,0.027815080434083934,0.2,0.67,1.78,1.1
adam marusic,13182,0.0491359010338783,0.0,2019,2019-10-30,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Torino,weak,0.06,0.1,0.027815080434083934,0.2,0.67,1.78,1.67
adam marusic,13252,0.0188031997531652,0.0,2019,2020-02-05,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Verona,weak,0.06,0.1,0.017985440045595175,0.0,0.67,1.78,1.42
adam marusic,13314,0.1397120058536529,0.0,2019,2020-02-09,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Parma Calcio 1913,weak,0.06,0.1,0.013587820157408715,0.0,0.67,1.78,1.69
adam marusic,13323,0.0,0.0,2019,2020-02-16,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Inter,top,0.06,0.1,0.04153022132813929,0.0,0.67,1.78,1.04
adam marusic,13333,0.0,0.0,2019,2020-02-23,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Genoa,weak,0.06,0.1,0.04153022132813929,0.0,0.67,1.78,1.57
adam marusic,13362,0.0,0.0,2019,2020-06-27,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Fiorentina,mid,0.06,0.1,0.04153022132813929,0.0,0.67,1.78,1.32
adam marusic,13431,0.0,0.0,2019,2020-07-23,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Cagliari,weak,0.06,0.1,0.031703041121363636,0.0,0.67,1.78,1.6
adam marusic,13446,0.0,0.0,2019,2020-07-26,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Verona,weak,0.06,0.1,0.027942401170730595,0.0,0.67,1.78,1.42
adam marusic,13458,0.0,0.0,2019,2020-07-29,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Brescia,weak,0.06,0.1,0.0,0.0,0.67,1.78,2.06
adam marusic,13462,0.4083169996738434,1.0,2019,2020-08-01,Serie A,15,939.0,2,1.80463607609272,1,0.6567594055086374,11,7,D S,Lazio,2,1.80463607609272,3.789938567206264,1.9758535958826544,Napoli,top,0.06,0.1,0.0,0.0,0.67,1.78,1.14
adam marusic,14124,0.3972170054912567,1.0,2020,2020-09-26,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Cagliari,weak,0.05,0.09,0.0816633999347687,0.2,0.88,1.54,1.72
adam marusic,14135,0.0,0.0,2020,2020-09-30,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Atalanta,top,0.05,0.09,0.16110680103302005,0.4,0.88,1.54,1.05
adam marusic,15452,0.0,0.0,2020,2020-10-04,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Inter,top,0.05,0.09,0.16110680103302005,0.4,0.88,1.54,1.07
adam marusic,15472,0.0,0.0,2020,2020-10-24,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Bologna,mid,0.05,0.09,0.16110680103302005,0.4,0.88,1.54,1.78
adam marusic,15491,0.0720907971262931,0.0,2020,2020-11-08,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Juventus,top,0.05,0.09,0.16110680103302005,0.4,0.88,1.54,1.01
adam marusic,15496,0.0,0.0,2020,2020-11-21,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Crotone,weak,0.05,0.09,0.09386156052350998,0.2,0.88,1.54,2.04
adam marusic,15511,0.0574274994432926,0.0,2020,2020-11-29,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Udinese,weak,0.05,0.09,0.014418159425258642,0.0,0.88,1.54,1.48
adam marusic,15523,0.0,0.0,2020,2020-12-05,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Spezia,weak,0.05,0.09,0.02590365931391716,0.0,0.88,1.54,1.86
adam marusic,15531,0.0258217006921768,0.0,2020,2020-12-12,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Verona,weak,0.05,0.09,0.02590365931391716,0.0,0.88,1.54,1.38
adam marusic,15536,0.0518070012331008,0.0,2020,2020-12-15,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Benevento,weak,0.05,0.09,0.031067999452352522,0.0,0.88,1.54,1.85
adam marusic,15551,0.0451132990419864,1.0,2020,2020-12-20,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Napoli,top,0.05,0.09,0.027011240273714064,0.0,0.88,1.54,1.1
adam marusic,15559,0.0077477600425481,0.0,2020,2020-12-23,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,AC Milan,top,0.05,0.09,0.03603390008211134,0.2,0.88,1.54,1.29
adam marusic,15570,0.0511223003268241,0.0,2020,2021-01-03,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Genoa,weak,0.05,0.09,0.026097952201962444,0.2,0.88,1.54,1.65
adam marusic,15580,0.027946300804615,0.0,2020,2021-01-06,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Fiorentina,mid,0.05,0.09,0.03632241226732726,0.2,0.88,1.54,1.63
adam marusic,15591,0.0986756011843681,0.0,2020,2021-01-10,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Parma Calcio 1913,weak,0.05,0.09,0.0367473322898149,0.2,0.88,1.54,1.76
adam marusic,15601,0.0,0.0,2020,2021-01-15,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Roma,mid,0.05,0.09,0.04612105228006836,0.2,0.88,1.54,1.32
adam marusic,15610,0.4109460115432739,1.0,2020,2021-01-24,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Sassuolo,mid,0.05,0.09,0.037098392471671085,0.0,0.88,1.54,1.44
adam marusic,15618,0.0548022985458374,0.0,2020,2021-01-31,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Atalanta,top,0.05,0.09,0.11773804277181625,0.2,0.88,1.54,1.05
adam marusic,15627,0.0107979997992515,0.0,2020,2021-02-07,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Cagliari,weak,0.05,0.09,0.11847404241561892,0.2,0.88,1.54,1.72
adam marusic,15641,0.0151506001129746,0.0,2020,2021-02-14,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Inter,top,0.05,0.09,0.1150443822145462,0.2,0.88,1.54,1.07
adam marusic,15651,0.0,0.0,2020,2021-02-20,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Sampdoria,weak,0.05,0.09,0.09833938200026751,0.2,0.88,1.54,1.54
adam marusic,15662,0.15727199614048,0.0,2020,2021-02-27,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Bologna,mid,0.05,0.09,0.09833938200026751,0.2,0.88,1.54,1.78
adam marusic,15681,0.0,0.0,2020,2021-03-06,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Juventus,top,0.05,0.09,0.04760457891970872,0.0,0.88,1.54,1.01
adam marusic,15686,0.0853955000638961,0.0,2020,2021-03-12,Serie A,36,2963.0,2,2.1827358547598124,3,1.7551478734239936,27,29,D S,Lazio,2,2.1827358547598124,12.361074641346931,9.413670372217894,Crotone,weak,0.05,0.09,0.03664411921054124,0.0,0.88,1.54,2.04
