hit_rate_top10,hit_rate_top20,hit_rate_top50,avg_vote_top10,avg_vote_top20,avg_vote_top50,avg_vote_top150,spearman_corr_50,spearman_corr_100,spearman_corr
0.2,0.25,0.2,6.55,6.6,6.21,5.90530303030303,0.09314500326391127,0.23008565607798756,0.23914658948889816
